CompetitionID,MatchID,MatchTypeID,MatchType,MatchStatus,MatchDate,MatchDateNew,MatchName,MatchTime,GMTMatchTime,GMTMatchDate,FirstBattingTeamID,FirstBattingTeamName,SecondBattingTeamID,SecondBattingTeamName,FirstBattingTeamCode,SecondBattingTeamCode,GroundID,GroundName,Commentss,TossTeam,TossDetails,TossText,Flag,FirstBattingSummary,SecondBattingSummary,ClientMatchID,MATCH_COMMENCE_START_DATE,city,FlickrAlbumID,LiveStream,FBURL,T20ProMatchID,Temperature,WeatherIcon,TempUpdatedDate,GroundUmpire1ID,GroundUmpire2ID,GroundUmpire3ID,RefereeID,HomeTeamID,HomeTeamName,HomeTeamColor1,HomeTeamColor2,AwayTeamColor1,AwayTeamColor2,AwayTeamID,AwayTeamName,timezone1,MatchEndDate,MatchEndTime,MATCH_NO_OF_OVERS,ROUND_ID,MatchTypeName,RowNo,CompetitionName,GroundUmpire1,GroundUmpire2,ThirdUmpire,Comments,HomeTeamLogo,AwayTeamLogo,MatchHomeTeamLogo,MatchAwayTeamLogo,VideoScorecard,TimeZone,CurrentStrikerID,CurrentStrikerName,StrikerRuns,StrikerBalls,StrikerFours,StrikerSixes,StrikerSR,StrikerImage,CurrentNonStrikerID,CurrentNonStrikerName,NonStrikerRuns,NonStrikerBalls,NonStrikerFours,NonStrikerSixes,NonStrikerSR,NonStrikerImage,CurrentBowlerID,CurrentBowlerName,BowlerOvers,BowlerRuns,BowlerMaidens,BowlerWickets,BowlerEconomy,BowlerSR,BowlerImage,ChasingText,MatchBreakComments,MatchProgress,CurrentInnings,1Summary,1FallScore,1FallWickets,1FallOvers,1RunRate,2Summary,2FallScore,2FallWickets,2FallOvers,2RunRate,3Summary,3FallScore,3FallWickets,3FallOvers,3RunRate,4Summary,4FallScore,4FallWickets,4FallOvers,4RunRate,5Summary,5FallScore,5FallWickets,5FallOvers,5RunRate,6Summary,6FallScore,6FallWickets,6FallOvers,6RunRate,DivisionID,SecondInningsFirstBattingID,SecondInningsFirstBattingName,SecondInningsSecondBattingID,SecondInningsSecondBattingName,ThirdInningsFirstBattingID,ThirdInningsFirstBattingName,ThirdInningsSecondBattingID,ThirdInningsSecondBattingName,WinningTeamID,MatchOrder,RevisedOver,RevisedTarget,MatchRow,ProjectedScore,2ndProjectedScore,3rdProjectedScore,TeamType,MOM,MOM_TYPE,MOMPlayerId,MOMRuns,MOMBalls,MOMWicket,MOMRC,MOMImage,KO,GMTMatchEndTime,GMTMatchEndDate,matchDateTime,timestamp,CustomMatchTime
53,424,8,T20 (N),Post,2022-02-24,24 Feb 2022,India VS Sri Lanka,19:00,13:30 GMT,2022-02-24,1,India,6,Sri Lanka,IND,SL,49,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,India Won by 62  Runs ,Sri Lanka,Sri Lanka won the Toss and elected to Field, won the Toss and elected to Field,1,199/2 (20.0 Ov),137/6 (20.0 Ov),,2022-02-24T19:00:00,Lucknow,,,,,,,,221,87,44,86,1,India,,,,,6,Sri Lanka,Asia/Kolkata,24 Feb 2022,23:30,20,0,T20,1.0,SRI LANKA TOUR OF INDIA T20 SERIES 2022,Madanagopal Jayaraman,Virender Kumar Sharma,Anil Chaudhary,India Won by 62  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/srilanka.png?v=2,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/srilanka.png?v=2,0,+9.5,2021-100mb00000000608-14fdf8c4e64711,Dushmantha Chameera,24,14,2,1,171.42,https://scores.bcci.tv/matchcentre/playerimages/Dushmantha-Chameera.jpg,2021-100mb00000000605-5d3cb5cee64611,Charith Asalanka,53,47,5,0,112.76,https://scores.bcci.tv/matchcentre/playerimages/Charith-Asalanka.jpg,2019-100mb00000000114-8c98068c449611,Harshal Patel,2.0,10,0,0,5.0,0.0,https://scores.bcci.tv/matchcentre/playerimages/HPatel.jpg,,,,2,199/2 (20.0 Overs),199,2,20.0,9.95,137/6 (20.0 Overs),137,6,20.0,6.85,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,1st T20I,,,1.0,137,0.0,0.0,,,,,,,,,,,,,,0.0,
53,425,8,T20 (N),Post,2022-02-26,26 Feb 2022,India VS Sri Lanka,19:00,13:30 GMT,2022-02-26,6,Sri Lanka,1,India,SL,IND,38,Himachal Pradesh Cricket Association Stadium,India Won by 7 Wickets ,India,India won the Toss and elected to Field, won the Toss and elected to Field,1,183/5 (20.0 Ov),186/3 (17.1 Ov),,2022-02-26T19:00:00,Dharamsala,,,,,,,,221,159,44,86,1,India,,,,,6,Sri Lanka,Asia/Kolkata,26 Feb 2022,23:30,20,0,T20,2.0,SRI LANKA TOUR OF INDIA T20 SERIES 2022,Madanagopal Jayaraman,KN Ananthapadmanabhan,Anil Chaudhary,India Won by 7 Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/srilanka.png?v=2,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/srilanka.png?v=2,0,+9.5,2018-100mb00000000046-06b5ba89f88b11,Ravindra Jadeja,45,18,7,1,250.0,https://scores.bcci.tv/matchcentre/images/player-thumb.jpg,2018-100mb00000000012-ea4c47d2e99b11,Shreyas Iyer,74,44,6,4,168.18,https://scores.bcci.tv/matchcentre/playerimages/shreyas_iyer.jpg?v=3,2021-100mb00000000608-14fdf8c4e64711,Dushmantha Chameera,3.1,39,0,1,12.32,19.0,https://scores.bcci.tv/matchcentre/playerimages/Dushmantha-Chameera.jpg,,,,2,183/5 (20.0 Overs),183,5,20.0,9.15,186/3 (17.1 Overs),186,3,17.1,10.83,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,2nd  T20I,,,2.0,216,0.0,0.0,,,,,,,,,,,,,,0.0,
53,426,8,T20 (N),Post,2022-02-27,27 Feb 2022,India VS Sri Lanka,19:00,13:30 GMT,2022-02-27,6,Sri Lanka,1,India,SL,IND,38,Himachal Pradesh Cricket Association Stadium,India Won by 6 Wickets ,Sri Lanka,Sri Lanka won the Toss and elected to bat, won the Toss and elected to bat,0,146/5 (20.0 Ov),148/4 (16.5 Ov),,2022-02-27T19:00:00,Dharamsala,,,,,,,,159,87,221,86,1,India,,,,,6,Sri Lanka,Asia/Kolkata,27 Feb 2022,23:30,20,0,T20,3.0,SRI LANKA TOUR OF INDIA T20 SERIES 2022,KN Ananthapadmanabhan,Virender Kumar Sharma,Madanagopal Jayaraman,India Won by 6 Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/srilanka.png?v=2,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/srilanka.png?v=2,0,+9.5,2018-100mb00000000012-ea4c47d2e99b11,Shreyas Iyer,73,45,9,1,162.22,https://scores.bcci.tv/matchcentre/playerimages/shreyas_iyer.jpg?v=3,2018-100mb00000000046-06b5ba89f88b11,Ravindra Jadeja,22,15,3,0,146.66,https://scores.bcci.tv/matchcentre/images/player-thumb.jpg,2020-100mb00000000378-d7fc80402dec11,Lahiru Kumara,3.5,39,0,2,10.17,11.5,https://scores.bcci.tv/matchcentre/playerimages/Lahiru-Kumara.jpg,,,,2,146/5 (20.0 Overs),146,5,20.0,7.3,148/4 (16.5 Overs),148,4,16.5,8.79,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,3rd  T20I,,,3.0,175,0.0,0.0,,,,,,,,,,,,,,0.0,
52,422,6,Multi Day,Post,2022-03-04,4 Mar 2022,India VS Sri Lanka,09:30,04:00 GMT,2022-03-04,1,India,6,Sri Lanka,IND,SL,16,Punjab Cricket Association IS Bindra Stadium,India Won by an innings and 222 Runs ,India,India won the Toss and elected to bat, won the Toss and elected to bat,1,574/8 dec (129.2 Ov),174/10 (65.0 Ov) & 178/10 (60.0 Ov),,2022-03-04T09:30:00,Mohali,,,,,,,,42,87,44,86,1,India,,,,,6,Sri Lanka,Asia/Kolkata,8 Mar 2022,17:30,200,0,Test,1.0,SRI LANKA TOUR OF INDIA TEST SERIES 2022,Nitin Menon,Virender Kumar Sharma,Anil Chaudhary,India Won by an innings and 222 Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/srilanka.png?v=2,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/srilanka.png?v=2,0,+9.5,2020-100mb00000000378-d7fc80402dec11,Lahiru Kumara,4,14,1,0,28.57,https://scores.bcci.tv/matchcentre/playerimages/Lahiru-Kumara.jpg,2020-100mb00000000376-9dcfdd732dec11,Niroshan Dickwella,51,81,9,0,62.96,https://scores.bcci.tv/matchcentre/playerimages/Niroshan-Dickwella-52.jpg,2018-100mb00000000045-f658f1b6f88a11,Ravichandran Ashwin,21.0,47,5,4,2.24,31.5,https://scores.bcci.tv/matchcentre/playerimages/ravichandran_ashwin-52.jpg,,,57.50,3,574/8 dec (129.2 Overs),574,8 dec,129.2,4.44,174/10 (65.0 Overs),174,10,65.0,2.68,178/10 (60.0 Overs),178,10,60.0,2.97,,,,,,,,,,,,,,,,2,6,Sri Lanka,,,,,,,1,1st Test,,,1.0,0,0.0,0.0,,,,,,,,,,,,,,0.0,
52,423,6,Multi Day,Post,2022-03-12,12 Mar 2022,India VS Sri Lanka,14:00,08:30 GMT,2022-03-12,1,India,6,Sri Lanka,IND,SL,12,M Chinnaswamy Stadium,India Won by 238  Runs ,India,India won the Toss and elected to bat, won the Toss and elected to bat,0,252/10 (59.1 Ov) & 303/9 dec (68.5 Ov),109/10 (35.5 Ov) & 208/10 (59.3 Ov),,2022-03-12T14:00:00,Bengaluru,,,,,,,,44,42,87,86,1,India,,,,,6,Sri Lanka,Asia/Kolkata,16 Mar 2022,22:00,200,0,Test,2.0,SRI LANKA TOUR OF INDIA TEST SERIES 2022,Anil Chaudhary,Nitin Menon,Virender Kumar Sharma,India Won by 238  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/srilanka.png?v=2,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/srilanka.png?v=2,0,+9.5,2021-100mb00000000737-041517414a7f11,Vishwa Fernando,2,6,0,0,33.33,https://scores.bcci.tv/matchcentre/playerimages/Vishwa-Fernando-52.jpg,2021-100mb00000000614-2ca67359e64911,Praveen Jayawickrama,0,4,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/Praveen-Jayawickrama.jpg,2018-100mb00000000045-f658f1b6f88a11,Ravichandran Ashwin,19.3,55,3,4,2.82,29.25,https://scores.bcci.tv/matchcentre/playerimages/ravichandran_ashwin-52.jpg,,,82.44,4,252/10 (59.1 Overs),252,10,59.1,4.26,109/10 (35.5 Overs),109,10,35.5,3.04,303/9 dec (68.5 Overs),303,9 dec,68.5,4.4,208/10 (59.3 Overs),208,10,59.3,3.5,,,,,,,,,,,2,1,India,6,Sri Lanka,,,,,1,2ND Test (D/N),,,2.0,0,0.0,0.0,,,,,,,,,,,,,,0.0,
54,427,8,T20 (N),Post,2022-06-09,9 Jun 2022,India vs South Africa,19:00,13:30 GMT,2022-06-09,1,India,5,South Africa,IND,SA,17,Arun Jaitley Stadium,South Africa Won by 7  Wickets ,South Africa,South Africa Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,211/4 (20.0 Ov),212/3 (19.1 Ov),,2022-06-09 19:00:00,Delhi,,,,,,,,221,42,87,86,1,India,,,,,5,South Africa,Asia/Kolkata,9 Jun 2022,23:30,20,0,T20,1.0,South Africa Tour Of India T20 Series 2022,Madanagopal Jayaraman,Nitin Menon,Virender Kumar Sharma,South Africa Won by 7  Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/unTWVPIPbz1724744455LlZ2REbyDx1690461185sa.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/unTWVPIPbz1724744455LlZ2REbyDx1690461185sa.png,0,+9.5,2019-100mb00000000291-6d143f1b7ae411,Rassie Van Der Dussen,75,46,7,5,163.04,https://scores.bcci.tv/matchcentre/playerimages/SA_Dussen.png,2019-100mb00000000128-e95bebea449911,David Miller,64,31,4,5,206.45,https://scores.bcci.tv/matchcentre/playerimages/SA_Miller.png,2018-100mb00000000010-b76159ade99b11,Yuzvendra Chahal,2.1,26,0,0,12.0,0.0,https://scores.bcci.tv/matchcentre/playerimages/IND_Chahal.png,,,,2,211/4 (20.0 Overs),211,4,20.0,10.55,212/3 (19.1 Overs),212,3,19.1,11.06,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,5,1st T20I,,,1.0,221,0,0,,David Miller,,128,64,31,-,-,https://scores.bcci.tv/matchcentre/playerimages/SA_Miller.png,,,,,0.0,
54,428,8,T20 (N),Post,2022-06-12,12 Jun 2022,India vs South Africa,19:00,13:30 GMT,2022-06-12,1,India,5,South Africa,IND,SA,43,Barabati Stadium,South Africa Won by 4 Wickets ,South Africa,South Africa Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,148/6 (20.0 Ov),149/6 (18.2 Ov),,2022-06-12 19:00:00,Cuttack,,,,,,,,44,159,221,86,1,India,,,,,5,South Africa,Asia/Kolkata,12 Jun 2022,23:30,20,0,T20,2.0,South Africa Tour Of India T20 Series 2022,Anil Chaudhary,KN Ananthapadmanabhan,Madanagopal Jayaraman,South Africa Won by 4 Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/unTWVPIPbz1724744455LlZ2REbyDx1690461185sa.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/unTWVPIPbz1724744455LlZ2REbyDx1690461185sa.png,0,+9.5,2019-100mb00000000128-e95bebea449911,David Miller,20,15,1,1,133.33,https://scores.bcci.tv/matchcentre/playerimages/SA_Miller.png,2019-100mb00000000116-dbd48930449611,Kagiso Rabada,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/SA_Rabada.png,2018-100mb00000000012-ea4c47d2e99b11,Shreyas Iyer,0.2,2,0,0,6.0,0.0,https://scores.bcci.tv/matchcentre/playerimages/IND_Shreyas.png,,,,2,148/6 (20.0 Overs),148,6,20.0,7.4,149/6 (18.2 Overs),149,6,18.2,8.13,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,5,2nd  T20I,,,2.0,162,0,0,,Heinrich Klaasen,,202,81,46,-,-,https://scores.bcci.tv/matchcentre/playerimages/SA_Klaasen.png,,,,,0.0,
54,429,8,T20 (N),Post,2022-06-14,14 Jun 2022,India vs South Africa,19:00,13:30 GMT,2022-06-14,1,India,5,South Africa,IND,SA,11,Dr YS Rajasekhara Reddy ACA-VDCA Cricket Stadium,India Won by 48  Runs ,South Africa,South Africa Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,179/5 (20.0 Ov),131/10 (19.1 Ov),,2022-06-14 19:00:00,Visakhapatnam,,,,,,,,42,44,87,86,1,India,,,,,5,South Africa,Asia/Kolkata,14 Jun 2022,23:30,20,0,T20,3.0,South Africa Tour Of India T20 Series 2022,Nitin Menon,Anil Chaudhary,Virender Kumar Sharma,India Won by 48  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/unTWVPIPbz1724744455LlZ2REbyDx1690461185sa.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/unTWVPIPbz1724744455LlZ2REbyDx1690461185sa.png,0,+9.5,2019-100mb00000000290-3f472dfa7ae411,Tabraiz Shamsi,0,1,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/SA_Shamsi.png,2022-100mb00000000829-e8883032782a11,Wayne Parnell,22,18,2,0,122.22,https://scores.bcci.tv/matchcentre/playerimages/SA_Parnell.png,2019-100mb00000000114-8c98068c449611,Harshal Patel,3.1,25,0,4,7.89,4.75,https://scores.bcci.tv/matchcentre/playerimages/IND_Harshal.png,,,,2,179/5 (20.0 Overs),179,5,20.0,8.95,131/10 (19.1 Overs),131,10,19.1,6.83,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,3rd  T20I,,,3.0,136,0,0,,Yuzvendra Chahal,,10,-,-,3,20,https://scores.bcci.tv/matchcentre/playerimages/IND_Chahal.png,,,,,0.0,
54,430,8,T20 (N),Post,2022-06-17,17 Jun 2022,India vs South Africa,19:00,13:30 GMT,2022-06-17,1,India,5,South Africa,IND,SA,40,Niranjan Shah Stadium,India Won by 82 Runs ,South Africa,South Africa Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,169/6 (20.0 Ov),87/10 (16.5 Ov),,2022-06-17 19:00:00,Rajkot,,,,,,,,221,42,159,86,1,India,,,,,5,South Africa,Asia/Kolkata,17 Jun 2022,23:30,20,0,T20,4.0,South Africa Tour Of India T20 Series 2022,Madanagopal Jayaraman,Nitin Menon,KN Ananthapadmanabhan,India Won by 82 Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/unTWVPIPbz1724744455LlZ2REbyDx1690461185sa.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/unTWVPIPbz1724744455LlZ2REbyDx1690461185sa.png,0,+9.5,2019-100mb00000000099-b2d4548e43f611,Lungi Ngidi,4,10,0,0,40.0,https://scores.bcci.tv/matchcentre/playerimages/SA_Ngidi.png,2019-100mb00000000290-3f472dfa7ae411,Tabraiz Shamsi,4,3,0,0,133.33,https://scores.bcci.tv/matchcentre/playerimages/SA_Shamsi.png,2019-100mb00000000110-79ae08f5449411,Axar Patel,3.5,19,0,1,4.96,23.0,https://scores.bcci.tv/matchcentre/playerimages/IND_Axar.png,,,,2,169/6 (20.0 Overs),169,6,20.0,8.45,87/10 (16.5 Overs),87,10,16.5,5.17,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,4th  T20I,,,4.0,103,0,0,,Dinesh Karthik,,13,55,27,-,-,https://scores.bcci.tv/matchcentre/playerimages/IND_Karthik.png,,,,,0.0,
54,431,8,T20 (N),Post,2022-06-19,19 Jun 2022,India vs South Africa,19:00,13:30 GMT,2022-06-19,1,India,5,South Africa,IND,SA,12,M Chinnaswamy Stadium,No Result,South Africa,South Africa Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,28/2 (3.3 Ov),,,2022-06-19 19:00:00,Bengaluru,,,,,,,,159,44,87,86,1,India,,,,,5,South Africa,Asia/Kolkata,19 Jun 2022,23:30,19,0,T20,5.0,South Africa Tour Of India T20 Series 2022,KN Ananthapadmanabhan,Anil Chaudhary,Virender Kumar Sharma,No Result,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/unTWVPIPbz1724744455LlZ2REbyDx1690461185sa.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/unTWVPIPbz1724744455LlZ2REbyDx1690461185sa.png,0,+9.5,2018-100mb00000000018-6e65e6f7e99c11,Rishabh Pant,1,1,0,0,100.0,https://scores.bcci.tv/matchcentre/playerimages/IND_Pant.png,2018-100mb00000000012-ea4c47d2e99b11,Shreyas Iyer,0,1,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/IND_Shreyas.png,2019-100mb00000000099-b2d4548e43f611,Lungi Ngidi,1.3,6,0,2,4.0,4.5,https://scores.bcci.tv/matchcentre/playerimages/SA_Ngidi.png,,,,1,28/2 (3.3 Overs),28,2,3.3,8,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,5th  T20I,,,5.0,152,183,214,,,,,-,-,-,-,,,,,,0.0,
68,552,2,T20,Post,2022-06-26,26 Jun 2022,Ireland VS India,16:30,15:30 GMT,2022-06-26,12,Ireland,1,India,IRE,IND,73,The Village,India Won by 7  Wickets ,India,India won the Toss and elected to Field, won the Toss and elected to Field,1,108/4 (12.0 Ov),111/3 (9.2 Ov),,2022-06-26T16:30:00,Dublin,,,,,,,,210,488,179,125,12,Ireland,,,,,1,India,Europe/Dublin,26 Jun 2022,23:59,12,0,T20,1.0,INDIA TOUR OF IRELAND T20 SERIES 2022,Mark Hawthorne,Paul Reynolds,Roly Black,India Won by 7  Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/ireland.png?v=1,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/ireland.png?v=1,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,2019-100mb00000000215-f86e728844bc11,Deepak Hooda,47,29,6,2,162.06,https://scores.bcci.tv/matchcentre/playerimages/IND_Hooda.png,2018-100mb00000000013-1031ba8ae99c11,Dinesh Karthik,5,4,1,0,125.0,https://scores.bcci.tv/matchcentre/playerimages/IND_Karthik.png,134c0289560f4aa896a37534c1b1e80,Josh Little,2.2,39,0,1,16.71,14.0,https://scores.bcci.tv/matchcentre/playerimages/Josh%20Little.png,,,88.89,2,108/4 (12.0 Overs),108,4,12.0,9,111/3 (9.2 Overs),111,3,9.2,11.89,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,1st T20I,,,1.0,142,0.0,0.0,,,,,,,,,,,,,,0.0,
68,553,2,T20,Post,2022-06-28,28 Jun 2022,Ireland VS India,16:30,15:30 GMT,2022-06-28,1,India,12,Ireland,IND,IRE,73,The Village,India Won by 4 Runs ,India,India won the Toss and elected to bat, won the Toss and elected to bat,0,225/7 (20.0 Ov),221/5 (20.0 Ov),,2022-06-28T16:30:00,Dublin,,,,,,,,287,179,488,125,12,Ireland,,,,,1,India,Europe/Dublin,28 Jun 2022,23:59,20,0,T20,2.0,INDIA TOUR OF IRELAND T20 SERIES 2022,Jareth Mccready,Roly Black,Paul Reynolds,India Won by 4 Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/ireland.png?v=1,https://scores.bcci.tv/matchcentre/teamlogos/ireland.png?v=1,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,4ffbb1deac7d42b482487bf7790f9f1,Mark Adair,23,12,3,1,191.66,https://scores.bcci.tv/matchcentre/playerimages/Mark%20Adair.png,d679825f70544f4faf4bec51670d1fb,George Dockrell,34,16,3,3,212.5,https://scores.bcci.tv/matchcentre/playerimages/George%20Dockrell%20.png,2021-100mb00000000637-4e1434ea244f11,Umran Malik,4.0,42,0,1,10.5,24.0,https://scores.bcci.tv/matchcentre/playerimages/IND_Malik.png,,,99.58,2,225/7 (20.0 Overs),225,7,20.0,11.25,221/5 (20.0 Overs),221,5,20.0,11.05,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,2nd  T20I,,,2.0,221,0.0,0.0,,,,,,,,,,,,,,0.0,
39,554,6,Multi Day,Post,2022-07-01,1 Jul 2022,England VS India,10:30,09:30 GMT,2022-07-01,1,India,3,England,IND,ENG,25,Edgbaston,England Won by 7  Wickets ,England,England won the Toss and elected to Field, won the Toss and elected to Field,0,416/10 (84.5 Ov) & 245/10 (81.5 Ov),284/10 (61.3 Ov) & 378/3 (76.4 Ov),,2022-07-01T10:30:00,Birmingham,,,,,,,,353,32,30,85,3,England,,,,,1,India,Europe/London,5 Jul 2022,18:30,200,0,Test,6.0,INDIA TOUR OF ENGLAND TEST SERIES 2021,Aleem Dar,Richard Kettleborough,Marais Erasmus,England Won by 7  Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/england.png,https://scores.bcci.tv/matchcentre/teamlogos/england.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,2019-100mb00000000312-ee44c40a7aee11,Joe Root,142,173,19,1,82.08,https://scores.bcci.tv/matchcentre/playerimages/P9kRBtQWIJ1656598887312.png,2019-100mb00000000216-33c1188144bd11,Jonny Bairstow,114,145,15,1,78.62,https://scores.bcci.tv/matchcentre/playerimages/j3V5BEwomT1656598872216.png,2018-100mb00000000046-06b5ba89f88b11,Ravindra Jadeja,18.4,62,3,0,3.32,0.0,https://scores.bcci.tv/matchcentre/playerimages/7uIo9kv8et165659871146.png,,,84.58,4,416/10 (84.5 Overs),416,10,84.5,4.9,284/10 (61.3 Overs),284,10,61.3,4.62,245/10 (81.5 Overs),245,10,81.5,2.99,378/3 (76.4 Overs),378,3,76.4,4.93,,,,,,,,,,,2,1,India,3,England,,,,,3,6th  Test,,,6.0,0,0.0,0.0,,,,,,,,,,,,,,0.0,
70,578,5,T20 D/N,Post,2022-07-07,7 Jul 2022,England VS India,18:00,17:00 GMT,2022-07-07,1,India,3,England,IND,ENG,26,The Rose Bowl,India Won by 50 Runs ,India,India won the Toss and elected to bat, won the Toss and elected to bat,1,198/8 (20.0 Ov),148/10 (19.3 Ov),,2022-07-07T18:00:00,Southampton,,,,,,,,61,19,361,98,3,England,,,,,1,India,Europe/London,7 Jul 2022,21:30,20,0,T20,1.0,INDIA TOUR OF ENGLAND T20 SERIES 2022,Alex Wharf,Mike Burns,Martin Saggers,India Won by 50 Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/england.png,https://scores.bcci.tv/matchcentre/teamlogos/england.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,2021-100mb00000000569-6ccc5ad4661211,Matt Parkinson,0,3,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/R2OWNgP4og1657193127569.png,2020-100mb00000000519-a0440d96638711,Chris Jordan,26,17,2,1,152.94,https://scores.bcci.tv/matchcentre/playerimages/BtZcSbe0si1657192905519.png,2019-100mb00000000125-2485f88b449911,Arshdeep Singh,3.3,18,1,2,5.14,10.5,https://scores.bcci.tv/matchcentre/playerimages/nlhfBbvRHL1666079627125.png,,,98.75,2,198/8 (20.0 Overs),198,8,20.0,9.9,148/10 (19.3 Overs),148,10,19.3,7.59,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,1st T20I,,,1.0,151,0.0,0.0,,,,,,,,,,,,,,0.0,
