balls,batting_team_id,closure_id,innings_number,overs,runs,wickets,match_id,gid,target,ball_limit
395,2927,1,1,65.5,212,10,226524,795e9bb3-91ed-410b-a138-ea6b4baed8b1,,
439,3013,1,2,73.1,184,10,226524,795e9bb3-91ed-410b-a138-ea6b4baed8b1,,
552,2927,1,3,92.0,260,10,226524,795e9bb3-91ed-410b-a138-ea6b4baed8b1,,
557,3013,1,4,92.5,243,10,226524,795e9bb3-91ed-410b-a138-ea6b4baed8b1,289,
300,3013,5,1,50.0,243,9,226523,0673b9b6-eee7-4b92-a95c-702bf9537fba,,300
133,2927,1,2,22.1,72,10,226523,0673b9b6-eee7-4b92-a95c-702bf9537fba,244,300
288,3013,1,1,48.0,218,10,226522,d501c180-ba51-4cdf-a4b3-c7373fc3493d,,300
242,2927,3,2,40.2,221,2,226522,d501c180-ba51-4cdf-a4b3-c7373fc3493d,219,300
300,3013,5,1,50.0,249,9,226521,07881fc2-6b0e-4a7f-a023-8c0fedfbe41c,,300
282,2927,3,2,47.0,250,6,226521,07881fc2-6b0e-4a7f-a023-8c0fedfbe41c,250,300
120,3013,5,1,20.0,120,8,226520,0422d4ab-79ca-4642-b173-920973545a33,,120
83,2927,3,2,13.5,121,3,226520,0422d4ab-79ca-4642-b173-920973545a33,121,120
120,3013,5,1,20.0,130,9,226519,23481cc5-c911-49eb-b899-15e86f8b4245,,120
110,2927,3,2,18.2,133,2,226519,23481cc5-c911-49eb-b899-15e86f8b4245,131,120
120,2927,5,1,20.0,163,5,226518,9ca642db-f290-4994-a8e1-f594a7940f12,,120
120,3013,5,2,20.0,158,6,226518,9ca642db-f290-4994-a8e1-f594a7940f12,164,120
103,1817,1,1,17.1,84,10,221809,b97b64d8-a7cb-4933-8ba6-a75d8b0a2155,,120
65,2295,3,2,10.5,88,,221809,b97b64d8-a7cb-4933-8ba6-a75d8b0a2155,85,120
120,1817,5,1,20.0,177,6,221808,c4adcedb-78e5-4fc3-9b66-e9e38ff6f042,,120
,2295,0,2,0.0,,,221808,c4adcedb-78e5-4fc3-9b66-e9e38ff6f042,,120
120,1817,5,1,20.0,189,4,221807,caf4d990-d789-4411-aa5a-6ae57b738c7c,,120
120,2295,5,2,20.0,177,4,221807,caf4d990-d789-4411-aa5a-6ae57b738c7c,190,120
691,2295,2,1,115.1,603,6,221806,8bc10253-d914-4ef7-8e07-db5734c0423a,,
507,1817,1,2,84.3,266,10,221806,8bc10253-d914-4ef7-8e07-db5734c0423a,,
928,1817,1,3,154.4,373,10,221806,8bc10253-d914-4ef7-8e07-db5734c0423a,,
56,2295,3,4,9.2,37,,221806,8bc10253-d914-4ef7-8e07-db5734c0423a,37,
300,1817,5,1,50.0,215,8,221805,b85f89f8-c3c1-4bf2-a603-1efdd8370b4e,,300
244,2295,3,2,40.4,220,4,221805,b85f89f8-c3c1-4bf2-a603-1efdd8370b4e,216,300
300,2295,5,1,50.0,325,3,221804,9c24b699-4252-4209-af73-460862c7d2db,,300
300,1817,5,2,50.0,321,6,221804,9c24b699-4252-4209-af73-460862c7d2db,326,300
300,2295,5,1,50.0,265,8,221803,3ab0e504-08f8-456a-8dce-e5351f6cc94b,,300
226,1817,1,2,37.4,122,10,221803,3ab0e504-08f8-456a-8dce-e5351f6cc94b,266,300
302,1597,1,1,50.2,192,10,220084,ca4f50fd-4878-4c30-9bd0-b5a30e179a2d,,
387,1851,1,2,64.3,199,10,220084,ca4f50fd-4878-4c30-9bd0-b5a30e179a2d,,
643,1597,1,3,107.1,409,10,220084,ca4f50fd-4878-4c30-9bd0-b5a30e179a2d,,
436,1851,1,4,72.4,268,10,220084,ca4f50fd-4878-4c30-9bd0-b5a30e179a2d,403,
316,1851,1,1,52.4,152,10,220083,ffbf341e-b6f0-43bc-8fc1-50e1b2dcadef,,
667,1597,1,2,111.1,489,10,220083,ffbf341e-b6f0-43bc-8fc1-50e1b2dcadef,,
542,1851,1,3,90.2,321,10,220083,ffbf341e-b6f0-43bc-8fc1-50e1b2dcadef,,
120,6,5,1,20.0,212,4,217028,2d5ad422-3c94-495c-bf36-9c0486bc0bd1,,120
120,12,5,2,20.0,212,6,217028,2d5ad422-3c94-495c-bf36-9c0486bc0bd1,213,120
708,1851,2,1,118.0,553,8,220082,3217ca2b-6408-4179-8b31-b6b0582737e4,,
282,1597,1,2,47.0,227,10,220082,3217ca2b-6408-4179-8b31-b6b0582737e4,,
177,1851,2,3,29.3,163,6,220082,3217ca2b-6408-4179-8b31-b6b0582737e4,,
750,1597,5,4,125.0,426,5,220082,3217ca2b-6408-4179-8b31-b6b0582737e4,490,
120,12,1,1,20.0,172,10,217027,f9e46004-ebf9-4b69-9a3e-bdfb7bdfa347,,120
94,6,3,2,15.4,173,4,217027,f9e46004-ebf9-4b69-9a3e-bdfb7bdfa347,173,120
307,1851,1,1,51.1,233,10,220081,9bef050d-7ab2-403a-a3fb-4811ced38c98,,
546,1597,0,2,91.0,462,8,220081,9bef050d-7ab2-403a-a3fb-4811ced38c98,,
120,12,5,1,20.0,158,5,217026,d0d749a9-25c8-413a-b10f-9b93d10cdc5d,,120
105,6,3,2,17.3,159,4,217026,d0d749a9-25c8-413a-b10f-9b93d10cdc5d,159,120
615,2447,1,1,102.3,263,10,219538,12e8673c-1b09-4dc0-ae22-fc35bc478c31,,
574,1597,0,2,95.4,327,6,219538,12e8673c-1b09-4dc0-ae22-fc35bc478c31,,
589,2447,1,1,98.1,319,10,219536,6668f35e-f96d-4c6f-9cae-72b4cefe42e2,,
521,1597,1,2,86.5,417,10,219536,6668f35e-f96d-4c6f-9cae-72b4cefe42e2,,
252,2447,5,3,42.0,152,2,219536,6668f35e-f96d-4c6f-9cae-72b4cefe42e2,,
300,6,1,1,50.0,240,10,216799,092337b2-25ac-47b5-b4b7-d40447f16c4a,,300
258,2,3,2,43.0,241,4,216799,092337b2-25ac-47b5-b4b7-d40447f16c4a,241,300
298,3,1,1,49.4,212,10,216798,bc169423-6e73-491e-9615-799b187c6dbb,,300
284,2,3,2,47.2,215,7,216798,bc169423-6e73-491e-9615-799b187c6dbb,213,300
300,6,5,1,50.0,397,4,216797,60044adb-7eaf-45e1-ac3b-a64f6fe5e575,,300
293,5,1,2,48.5,327,10,216797,60044adb-7eaf-45e1-ac3b-a64f6fe5e575,398,300
300,6,5,1,50.0,410,4,216794,14ed43b1-79c9-4ff1-a356-1bedd251cec9,,300
287,132,1,2,47.5,250,10,216794,14ed43b1-79c9-4ff1-a356-1bedd251cec9,411,300
300,1,5,1,50.0,337,9,216796,3e74ceaa-1819-42e7-888c-d593a38788d9,,300
261,7,1,2,43.3,244,10,216796,3e74ceaa-1819-42e7-888c-d593a38788d9,338,300
300,10,5,1,50.0,306,8,216795,b7335b4a-3b32-4ba3-a4a3-9709835eaafe,,300
268,2,3,2,44.4,307,2,216795,b7335b4a-3b32-4ba3-a4a3-9709835eaafe,307,300
300,12,1,1,50.0,244,10,216793,8e16b14b-34c7-406e-8703-45dd84b78365,,300
285,3,3,2,47.3,247,5,216793,8e16b14b-34c7-406e-8703-45dd84b78365,245,300
280,8,1,1,46.4,171,10,216792,e97aae00-ba82-4691-888f-77999a6d096f,,300
140,5,3,2,23.2,172,5,216792,e97aae00-ba82-4691-888f-77999a6d096f,172,300
300,1,5,1,50.0,339,9,216791,289a6840-8cd3-4fc1-b4e2-6aa7b405b53d,,300
224,132,1,2,37.2,179,10,216791,289a6840-8cd3-4fc1-b4e2-6aa7b405b53d,340,300
300,12,5,1,50.0,291,5,216790,2fd5f62f-3d81-4dd6-8d7b-d044c38e15a0,,300
281,2,3,2,46.5,293,7,216790,2fd5f62f-3d81-4dd6-8d7b-d044c38e15a0,292,300
297,8,1,1,49.3,279,9,216789,58c33d7d-b89a-4d1c-8b9e-909170932e35,,300
247,10,3,2,41.1,282,7,216789,58c33d7d-b89a-4d1c-8b9e-909170932e35,280,300
300,6,5,1,50.0,326,5,216788,52359572-dd9b-4cd0-bfc1-cb8016e66f2b,,300
163,3,1,2,27.1,83,10,216788,52359572-dd9b-4cd0-bfc1-cb8016e66f2b,327,300
297,2,1,1,49.3,286,10,216787,d2445d87-b61e-4653-b143-19d872cd2aaa,,300
289,1,1,2,48.1,253,10,216787,d2445d87-b61e-4653-b143-19d872cd2aaa,287,300
300,5,5,1,50.0,401,6,216786,e9649be7-ce23-4e01-b419-95556817ae7d,,300
153,7,3,2,25.3,200,1,216786,e9649be7-ce23-4e01-b419-95556817ae7d,180,150
279,132,1,1,46.3,179,10,216785,04b35342-58c3-4385-9fd0-a1fe71814ec9,,300
189,12,3,2,31.3,181,3,216785,04b35342-58c3-4385-9fd0-a1fe71814ec9,180,300
300,6,5,1,50.0,357,8,216784,f2cc419b-2757-4bc5-937b-939a99c8fa85,,300
118,8,1,2,19.4,55,10,216784,f2cc419b-2757-4bc5-937b-939a99c8fa85,358,300
300,3,5,1,50.0,357,4,216783,6d2c06e2-c3e3-454f-b82f-a7752b8d316f,,300
213,5,1,2,35.3,167,10,216783,6d2c06e2-c3e3-454f-b82f-a7752b8d316f,358,300
271,10,1,1,45.1,204,10,216782,0a7d12ae-06b5-43f8-ae4c-dab9640870b3,,300
195,7,3,2,32.3,205,3,216782,0a7d12ae-06b5-43f8-ae4c-dab9640870b3,205,300
297,8,1,1,49.3,241,10,216781,7f8dc9b3-0ac9-44f8-957a-9cf4cd5c6248,,300
272,12,3,2,45.2,242,3,216781,7f8dc9b3-0ac9-44f8-957a-9cf4cd5c6248,242,300
300,6,5,1,50.0,229,9,216780,b361a854-63c2-4d32-961d-7cc11e0c7e26,,300
209,1,1,2,34.5,129,10,216780,b361a854-63c2-4d32-961d-7cc11e0c7e26,230,300
300,132,1,1,50.0,229,10,216779,ff868211-e9b0-4aab-a838-320bc3d7d6ea,,300
254,10,1,2,42.2,142,10,216779,ff868211-e9b0-4aab-a838-320bc3d7d6ea,230,300
296,2,1,1,49.2,388,10,216778,9420faa2-800e-4c4e-b6f5-aee55d033271,,300
300,5,5,2,50.0,383,9,216778,9420faa2-800e-4c4e-b6f5-aee55d033271,389,300
280,7,1,1,46.4,270,10,216777,ed2de511-b0d3-4405-93b6-12adec9ad7e3,,300
284,3,3,2,47.2,271,9,216777,ed2de511-b0d3-4405-93b6-12adec9ad7e3,271,300
200,1,1,1,33.2,156,10,216776,c3514056-fe85-4521-b43f-bed672007c81,,300
154,8,3,2,25.4,160,2,216776,c3514056-fe85-4521-b43f-bed672007c81,157,300
300,2,5,1,50.0,399,8,216775,ecdbc5c8-4698-4f7f-8da6-d7ba309f5df5,,300
126,132,1,2,21.0,90,10,216775,ecdbc5c8-4698-4f7f-8da6-d7ba309f5df5,400,300
300,3,5,1,50.0,382,5,216774,120d6f10-9863-4d92-94c9-e18dde346590,,300
280,10,1,2,46.4,233,10,216774,120d6f10-9863-4d92-94c9-e18dde346590,383,300
300,7,5,1,50.0,282,7,216773,34776d2a-5565-428f-85a7-68cb7babe0fd,,300
294,12,3,2,49.0,286,2,216773,34776d2a-5565-428f-85a7-68cb7babe0fd,283,300
300,5,1,1,50.0,273,10,216772,5e0242b8-824d-4477-a07b-cb7394003831,,300
288,6,3,2,48.0,274,6,216772,5e0242b8-824d-4477-a07b-cb7394003831,274,300
300,3,5,1,50.0,399,7,216771,037923e5-9dbe-446d-8d6a-9cb81b319b45,,300
132,1,1,2,22.0,170,10,216771,037923e5-9dbe-446d-8d6a-9cb81b319b45,400,300
298,132,1,1,49.4,262,10,216770,e693d9f0-686e-40eb-92af-2c043193a3db,,300
290,8,3,2,48.2,263,5,216770,e693d9f0-686e-40eb-92af-2c043193a3db,263,300
300,2,5,1,50.0,367,9,216769,9049a5c3-679d-4bee-887b-3db28471482c,,300
273,7,1,2,45.3,305,10,216769,9049a5c3-679d-4bee-887b-3db28471482c,368,300
300,10,5,1,50.0,256,8,216768,a0a9f1db-1899-4ff8-8446-ef50111ec98b,,300
249,6,3,2,41.3,261,3,216768,a0a9f1db-1899-4ff8-8446-ef50111ec98b,257,300
300,5,5,1,50.0,288,6,216767,8bc8d36b-1a33-41da-990a-54da790c4a72,,300
208,12,1,2,34.4,139,10,216767,8bc8d36b-1a33-41da-990a-54da790c4a72,289,300
258,132,5,1,43.0,245,8,216766,9734a999-c7c5-43dc-a6f4-580841d64a53,,258
257,3,1,2,42.5,207,10,216766,9734a999-c7c5-43dc-a6f4-580841d64a53,246,258
261,8,1,1,43.3,209,10,216765,1919588c-fa84-42a0-9c1a-d2ad93554d98,,300
212,2,3,2,35.2,215,5,216765,1919588c-fa84-42a0-9c1a-d2ad93554d98,210,300
299,12,1,1,49.5,284,10,216763,550876cc-0890-4e70-9afc-85bc30105d10,,300
243,1,1,2,40.3,215,10,216763,550876cc-0890-4e70-9afc-85bc30105d10,285,300
257,7,1,1,42.5,191,10,216764,4e99e238-0478-4530-af58-f6e066453af6,,300
183,6,3,2,30.3,192,3,216764,4e99e238-0478-4530-af58-f6e066453af6,192,300
300,10,5,1,50.0,245,9,216762,1f78280b-46dc-46bd-a1ce-618e74a812ef,,300
257,5,3,2,42.5,248,2,216762,1f78280b-46dc-46bd-a1ce-618e74a812ef,246,300
300,3,5,1,50.0,311,7,216761,59a5de10-04e4-43fd-8d0a-6b73cc706f3b,,300
245,2,1,2,40.5,177,10,216761,59a5de10-04e4-43fd-8d0a-6b73cc706f3b,312,300
300,12,5,1,50.0,272,8,216759,c5e19de8-95e4-4c77-9ded-4dfcaf825b6e,,300
210,6,3,2,35.0,273,2,216759,c5e19de8-95e4-4c77-9ded-4dfcaf825b6e,273,300
300,8,5,1,50.0,344,9,216760,a88a3e8f-23ac-48d1-8129-d6a15a5b9474,,300
290,7,3,2,48.2,345,4,216760,a88a3e8f-23ac-48d1-8129-d6a15a5b9474,345,300
300,1,5,1,50.0,364,9,216758,378d3365-2d28-4755-9ead-9ef989909f5c,,300
290,10,1,2,48.2,227,10,216758,378d3365-2d28-4755-9ead-9ef989909f5c,365,300
300,5,5,1,50.0,322,7,216757,d3512235-991f-4c8a-a500-ba7510514f79,,300
279,132,1,2,46.3,223,10,216757,d3512235-991f-4c8a-a500-ba7510514f79,323,300
297,2,1,1,49.3,199,10,216756,386b0dff-6bb6-4df9-98fc-51a25fd3fdf6,,300
248,6,3,2,41.2,201,4,216756,386b0dff-6bb6-4df9-98fc-51a25fd3fdf6,200,300
300,3,5,1,50.0,428,5,216755,e4624f60-8e67-446d-8281-4b068e72b16c,,300
269,8,1,2,44.5,326,10,216755,e4624f60-8e67-446d-8281-4b068e72b16c,429,300
224,12,1,1,37.2,156,10,216754,aa250b01-7ef4-4230-addd-e64c7b141d3b,,300
208,10,3,2,34.4,158,4,216754,aa250b01-7ef4-4230-addd-e64c7b141d3b,157,300
294,7,1,1,49.0,286,10,216753,989fa8b3-2ca1-4246-99ab-438e17d67d96,,300
246,132,1,2,41.0,205,10,216753,989fa8b3-2ca1-4246-99ab-438e17d67d96,287,300
300,1,5,1,50.0,282,9,216752,992a7884-664c-47e7-84f9-9dbcee3ecae3,,300
218,5,3,2,36.2,283,1,216752,992a7884-664c-47e7-84f9-9dbcee3ecae3,283,300
297,1597,1,1,49.3,284,10,213209,c329e261-e453-4a23-9b6b-74959cde9932,,300
231,1174,1,2,38.3,178,10,213209,c329e261-e453-4a23-9b6b-74959cde9932,285,300
282,1174,1,1,47.0,219,10,213208,e04dc51e-775f-4781-a2d3-93f1c22ed624,,300
204,1597,3,2,34.0,222,6,213208,e04dc51e-775f-4781-a2d3-93f1c22ed624,220,300
242,1174,1,1,40.2,167,10,213178,8f9f276c-ff23-48cf-8b89-9b129644af9d,,300
191,1597,3,2,31.5,170,3,213178,8f9f276c-ff23-48cf-8b89-9b129644af9d,168,300
520,1597,1,1,86.4,293,10,213140,f349a6b5-20f4-4c79-b67b-ff919935f820,,
428,1174,1,2,71.2,237,10,213140,f349a6b5-20f4-4c79-b67b-ff919935f820,,
510,1597,2,3,85.0,359,7,213140,f349a6b5-20f4-4c79-b67b-ff919935f820,,
512,1174,1,4,85.2,302,10,213140,f349a6b5-20f4-4c79-b67b-ff919935f820,416,
396,1597,2,1,66.0,229,6,213059,7822f329-949e-40da-8416-9de461d85554,,
77,1174,5,2,12.5,39,2,213059,7822f329-949e-40da-8416-9de461d85554,,
665,1174,1,1,110.5,400,10,212793,562fd6b7-c9f3-44c7-950a-edf74facf4d8,,
858,1597,2,2,143.0,571,6,212793,562fd6b7-c9f3-44c7-950a-edf74facf4d8,,
366,1174,5,3,61.0,133,4,212793,562fd6b7-c9f3-44c7-950a-edf74facf4d8,,
120,6,5,1,20.0,188,7,211934,64742406-467d-4adc-a6c7-27dc157c0b8d,,120
94,4,1,2,15.4,100,10,211934,64742406-467d-4adc-a6c7-27dc157c0b8d,189,120
120,6,5,1,20.0,191,5,211933,90171c28-eeab-4feb-b9d4-63aa2ef69032,,120
115,4,1,2,19.1,132,10,211933,90171c28-eeab-4feb-b9d4-63aa2ef69032,192,120
120,4,5,1,20.0,164,5,211932,a73daf40-1561-4cea-9a59-654f4f7e489c,,120
114,6,3,2,19.0,165,3,211932,a73daf40-1561-4cea-9a59-654f4f7e489c,165,120
118,6,1,1,19.4,138,10,211931,eac2d8ff-9a84-49bf-abf5-78125a911c0d,,120
116,4,3,2,19.2,141,5,211931,eac2d8ff-9a84-49bf-abf5-78125a911c0d,139,120
120,6,5,1,20.0,190,6,211930,576c237b-3ef3-4f96-bffd-4512b747d696,,120
120,4,5,2,20.0,122,8,211930,576c237b-3ef3-4f96-bffd-4512b747d696,191,120
216,6,5,1,36.0,225,3,211929,a82cf23f-c743-4919-8abf-a017c51120f0,,216
156,4,1,2,26.0,137,10,211929,a82cf23f-c743-4919-8abf-a017c51120f0,257,210
300,4,5,1,50.0,311,6,211928,596e42e9-fe84-44c3-a718-3114d49b2497,,300
298,6,3,2,49.4,312,8,211928,596e42e9-fe84-44c3-a718-3114d49b2497,312,300
300,6,5,1,50.0,308,7,211927,3363d6fa-c1ba-482b-9d26-6469d5057be2,,300
300,4,5,2,50.0,305,6,211927,3363d6fa-c1ba-482b-9d26-6469d5057be2,309,300
120,6,5,1,20.0,184,5,208949,7f103f02-5669-4bf3-911d-b09b63d7ec17,,120
120,4,5,2,20.0,167,9,208949,7f103f02-5669-4bf3-911d-b09b63d7ec17,185,120
120,6,5,1,20.0,186,5,208948,ea6b7cb1-b9ee-4e2e-8765-7171cc053910,,120
120,4,5,2,20.0,178,3,208948,ea6b7cb1-b9ee-4e2e-8765-7171cc053910,187,120
120,4,5,1,20.0,157,7,208947,91b11790-03f0-494f-a4cc-817f166b5f77,,120
113,6,3,2,18.5,162,4,208947,91b11790-03f0-494f-a4cc-817f166b5f77,158,120
300,6,1,1,50.0,265,10,208946,2382fe8f-fccd-4e30-a2cb-5f1a10783a67,,300
223,4,1,2,37.1,169,10,208946,2382fe8f-fccd-4e30-a2cb-5f1a10783a67,266,300
300,6,5,1,50.0,237,9,208945,9d33a526-8b71-4a50-9044-f5e530814222,,300
276,4,1,2,46.0,193,10,208945,9d33a526-8b71-4a50-9044-f5e530814222,238,300
263,4,1,1,43.5,176,10,208944,408122ec-e314-494f-8b28-fcd67a9269da,,300
168,6,3,2,28.0,178,4,208944,408122ec-e314-494f-8b28-fcd67a9269da,177,300
509,6,1,1,84.5,416,10,206447,10320912-8dd1-4daf-b9a9-d6c038856e8e,,
369,1,1,2,61.3,284,10,206447,10320912-8dd1-4daf-b9a9-d6c038856e8e,,
491,6,1,3,81.5,245,10,206447,10320912-8dd1-4daf-b9a9-d6c038856e8e,,
460,1,3,4,76.4,378,3,206447,10320912-8dd1-4daf-b9a9-d6c038856e8e,378,
659,6,1,1,109.5,325,10,208943,7f685f4f-6935-4705-bcbd-238d42935820,,
169,5,1,2,28.1,62,10,208943,7f685f4f-6935-4705-bcbd-238d42935820,,
420,6,2,3,70.0,276,7,208943,7f685f4f-6935-4705-bcbd-238d42935820,,
339,5,1,4,56.3,167,10,208943,7f685f4f-6935-4705-bcbd-238d42935820,540,
667,6,1,1,111.1,345,10,208942,8346212a-530d-4fbe-8688-4715e71e7ab9,,
855,5,1,2,142.3,296,10,208942,8346212a-530d-4fbe-8688-4715e71e7ab9,,
486,6,2,3,81.0,234,7,208942,8346212a-530d-4fbe-8688-4715e71e7ab9,,
588,5,5,4,98.0,165,9,208942,8346212a-530d-4fbe-8688-4715e71e7ab9,284,
120,6,5,1,20.0,184,7,208941,cdc55115-92b6-4434-a85d-e9909d6701ac,,120
104,5,1,2,17.2,111,10,208941,cdc55115-92b6-4434-a85d-e9909d6701ac,185,120
120,5,5,1,20.0,153,6,208940,98daf44f-f955-42bb-a354-79632c98834a,,120
104,6,3,2,17.2,155,3,208940,98daf44f-f955-42bb-a354-79632c98834a,154,120
120,5,5,1,20.0,164,6,208939,f5dbd56f-0fa6-43b1-9531-b07df4cbb039,,120
118,6,3,2,19.4,166,5,208939,f5dbd56f-0fa6-43b1-9531-b07df4cbb039,165,120
369,6,1,1,61.3,191,10,206446,c18e7fd2-0a8c-4918-bc00-5e3ba7a2a279,,
504,1,1,2,84.0,290,10,206446,c18e7fd2-0a8c-4918-bc00-5e3ba7a2a279,,
890,6,1,3,148.2,466,10,206446,c18e7fd2-0a8c-4918-bc00-5e3ba7a2a279,,
554,1,1,4,92.2,210,10,206446,c18e7fd2-0a8c-4918-bc00-5e3ba7a2a279,368,
244,6,1,1,40.4,78,10,206445,c64ff799-e6c8-4474-9691-e8fdf7b40858,,
794,1,1,2,132.2,432,10,206445,c64ff799-e6c8-4474-9691-e8fdf7b40858,,
597,6,1,3,99.3,278,10,206445,c64ff799-e6c8-4474-9691-e8fdf7b40858,,
757,6,1,1,126.1,364,10,206444,a48cbf51-007b-48e1-9f4e-bf7f9c6d1922,,
768,1,1,2,128.0,391,10,206444,a48cbf51-007b-48e1-9f4e-bf7f9c6d1922,,
657,6,2,3,109.3,298,8,206444,a48cbf51-007b-48e1-9f4e-bf7f9c6d1922,,
311,1,1,4,51.5,120,10,206444,a48cbf51-007b-48e1-9f4e-bf7f9c6d1922,272,
394,1,1,1,65.4,183,10,206443,f2427cf6-3dc6-4fd3-90f3-af9bfb10775e,,
509,6,1,2,84.5,278,10,206443,f2427cf6-3dc6-4fd3-90f3-af9bfb10775e,,
515,1,1,3,85.5,303,10,206443,f2427cf6-3dc6-4fd3-90f3-af9bfb10775e,,
84,6,5,4,14.0,52,1,206443,f2427cf6-3dc6-4fd3-90f3-af9bfb10775e,209,
120,6,5,1,20.0,81,8,208152,5a323ec1-8714-487a-9687-e84b7b3dbc4e,,120
87,8,3,2,14.3,82,3,208152,5a323ec1-8714-487a-9687-e84b7b3dbc4e,82,120
120,6,5,1,20.0,132,5,208151,e1333ac5-6719-4cc2-8d0d-24e022c65b25,,120
118,8,3,2,19.4,133,6,208151,e1333ac5-6719-4cc2-8d0d-24e022c65b25,133,120
120,6,5,1,20.0,164,5,208150,7cb04f88-2a84-4bf1-addc-c4c111a1b5f8,,120
111,8,1,2,18.3,126,10,208150,7cb04f88-2a84-4bf1-addc-c4c111a1b5f8,165,120
259,6,1,1,43.1,225,10,208149,51f5c3ef-c3e0-4acc-94d6-6807dd317c1d,,282
234,8,3,2,39.0,227,7,208149,51f5c3ef-c3e0-4acc-94d6-6807dd317c1d,227,282
558,6,1,1,93.0,311,10,208543,ed2f519a-53a5-4cb5-b471-6055aa1798f8,,
495,1130,1,2,82.3,220,9,208543,ed2f519a-53a5-4cb5-b471-6055aa1798f8,,
330,6,2,3,55.0,192,3,208543,ed2f519a-53a5-4cb5-b471-6055aa1798f8,,
95,1130,5,4,15.5,31,,208543,ed2f519a-53a5-4cb5-b471-6055aa1798f8,284,
300,8,5,1,50.0,275,9,208148,4268a39a-15b3-48ad-9758-163ca86073cf,,300
295,6,3,2,49.1,277,7,208148,4268a39a-15b3-48ad-9758-163ca86073cf,276,300
300,8,5,1,50.0,262,9,208147,90466381-615f-4c11-87b4-6d5cb49d969e,,300
220,6,3,2,36.4,263,3,208147,90466381-615f-4c11-87b4-6d5cb49d969e,263,300
290,6,1,1,48.2,329,10,206572,bd7a7b74-04cd-4e20-a4c1-287aa6cbf60d,,300
300,1,5,2,50.0,322,9,206572,bd7a7b74-04cd-4e20-a4c1-287aa6cbf60d,330,300
300,6,5,1,50.0,336,6,206571,b8414660-9c30-47aa-9ea0-7ab6a9f42ad9,,300
261,1,3,2,43.3,337,4,206571,b8414660-9c30-47aa-9ea0-7ab6a9f42ad9,337,300
300,6,5,1,50.0,317,5,206570,136558a5-b9a3-4864-82db-78c55423e7fd,,300
253,1,1,2,42.1,251,10,206570,136558a5-b9a3-4864-82db-78c55423e7fd,318,300
120,6,5,1,20.0,224,2,206569,d1f0ded9-bd0e-4edb-a714-8e23ef6bb3d3,,120
120,1,5,2,20.0,188,8,206569,d1f0ded9-bd0e-4edb-a714-8e23ef6bb3d3,225,120
120,6,5,1,20.0,185,8,206568,8f46ad88-8037-4fdf-9db7-08469342d737,,120
120,1,5,2,20.0,177,8,206568,8f46ad88-8037-4fdf-9db7-08469342d737,186,120
120,6,5,1,20.0,156,6,206567,3df9c7fe-7fa8-4d84-b22a-a684800502c6,,120
110,1,3,2,18.2,158,2,206567,3df9c7fe-7fa8-4d84-b22a-a684800502c6,157,120
120,1,5,1,20.0,164,6,206566,1d32f83b-6f25-467a-8368-7e1d5571c3df,,120
107,6,3,2,17.5,166,3,206566,1d32f83b-6f25-467a-8368-7e1d5571c3df,165,120
120,6,5,1,20.0,124,7,206565,00c40eaf-086c-4217-bcaa-133ed72b26d7,,120
93,1,3,2,15.3,130,2,206565,00c40eaf-086c-4217-bcaa-133ed72b26d7,125,120
455,1,1,1,75.5,205,10,206564,1f767ab3-f59d-46a2-8d34-c7dd1bd42074,,
688,6,1,2,114.4,365,10,206564,1f767ab3-f59d-46a2-8d34-c7dd1bd42074,,
329,1,1,3,54.5,135,10,206564,1f767ab3-f59d-46a2-8d34-c7dd1bd42074,,
292,1,1,1,48.4,112,10,206563,152c55ab-36c7-4eeb-adf0-052f324189c7,,
320,6,1,2,53.2,145,10,206563,152c55ab-36c7-4eeb-adf0-052f324189c7,,
184,1,1,3,30.4,81,10,206563,152c55ab-36c7-4eeb-adf0-052f324189c7,,
46,6,3,4,7.4,49,,206563,152c55ab-36c7-4eeb-adf0-052f324189c7,49,
575,6,1,1,95.5,329,10,206562,cf64200e-6782-4f1e-9d68-db7dbacac8d1,,
359,1,1,2,59.5,134,10,206562,cf64200e-6782-4f1e-9d68-db7dbacac8d1,,
515,6,1,3,85.5,286,10,206562,cf64200e-6782-4f1e-9d68-db7dbacac8d1,,
326,1,1,4,54.2,164,10,206562,cf64200e-6782-4f1e-9d68-db7dbacac8d1,482,
1141,1,1,1,190.1,578,10,206561,7716acd9-abc2-4b04-a0aa-d77beba081ee,,
575,6,1,2,95.5,337,10,206561,7716acd9-abc2-4b04-a0aa-d77beba081ee,,
279,1,1,3,46.3,178,10,206561,7716acd9-abc2-4b04-a0aa-d77beba081ee,,
349,6,1,4,58.1,192,10,206561,7716acd9-abc2-4b04-a0aa-d77beba081ee,420,
837,8,1,1,139.3,381,10,206544,a61281b2-ee42-4808-9c1f-b56d2d05453f,,
697,1,1,2,116.1,344,10,206544,a61281b2-ee42-4808-9c1f-b56d2d05453f,,
215,8,1,3,35.5,126,10,206544,a61281b2-ee42-4808-9c1f-b56d2d05453f,,
261,1,3,4,43.3,164,4,206544,a61281b2-ee42-4808-9c1f-b56d2d05453f,164,
277,8,1,1,46.1,135,10,206543,e5daaf46-ebf7-4e9c-aae8-e60445ed9e34,,
703,1,1,2,117.1,421,10,206543,e5daaf46-ebf7-4e9c-aae8-e60445ed9e34,,
