,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
382,3,337,2,3,England,Jonny Bairstow,Krunal Pandya,,13,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,12.3,0,118980,47.00,-119.50,2,0,10,ORTHODOX,55,SWEEP SHOT,0,0,3,12,110,0,0,0,2,0,0,0,0,0
383,4,337,2,3,England,Jonny Bairstow,Krunal Pandya,,13,4,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,12.4,0,118981,153.00,140.50,6,0,10,ORTHODOX,94,SDL ON,0,0,4,12,116,0,0,0,2,0,0,0,0,0
384,5,337,2,3,England,Jonny Bairstow,Krunal Pandya,,13,5,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,12.5,0,118982,98.50,-117.00,6,0,10,ORTHODOX,55,SWEEP SHOT,0,0,5,12,122,0,0,0,2,0,0,0,0,0
385,6,337,2,3,England,Jonny Bairstow,Krunal Pandya,,13,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,12.6,0,118983,69.00,55.50,0,0,10,ORTHODOX,49,FORWARD DEFENCE,0,0,6,12,122,0,0,0,2,0,0,0,0,0
386,1,337,2,3,England,Jason Roy,Kuldeep Yadav,,14,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,13.1,0,118984,54.50,-47.00,1,0,34,CHINAMAN,27,FORWARD PUSH,0,0,1,13,123,0,1,0,2,0,0,0,0,0
387,2,337,2,3,England,Jonny Bairstow,Kuldeep Yadav,,14,2,1 (LB),1,0,0,0,0,1,1,0,0,0,1,0,0,0,,,0,13.2,1,118985,54.50,-47.00,1,0,34,CHINAMAN,55,SWEEP SHOT,0,0,2,13,124,0,0,0,2,0,0,0,0,0
388,3,337,2,3,England,Jason Roy,Kuldeep Yadav,,14,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,13.3,0,118986,-80.00,-34.50,1,0,15,FASTER ONE,56,REVERSE SWEEP,0,0,3,13,125,0,0,0,2,0,0,0,0,0
389,4,337,2,3,England,Jonny Bairstow,Kuldeep Yadav,,14,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,13.4,0,118987,-52.50,36.00,0,0,34,CHINAMAN,97,BACKFOOT PUSH,0,0,4,13,125,0,0,0,2,0,0,0,0,0
390,5,337,2,3,England,Jonny Bairstow,Kuldeep Yadav,,14,5,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,13.5,0,118988,129.50,177.50,6,0,34,CHINAMAN,95,SLOG SWEEP,0,0,5,13,131,0,0,0,2,0,0,0,0,0
391,6,337,2,3,England,Jonny Bairstow,Kuldeep Yadav,,14,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,13.6,0,118989,-85.00,22.00,0,0,34,CHINAMAN,52,BACKFOOT COVERDRIVE,0,0,6,13,131,0,0,0,2,0,0,0,0,0
392,1,337,2,3,England,Jason Roy,Prasidh Krishna,,15,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,14.1,0,118990,-125.50,-106.50,4,0,38,STRAIGHT BALL,31,UPPER CUT,0,0,1,14,135,0,1,0,2,0,0,0,0,0
393,2,337,2,3,England,Jason Roy,Prasidh Krishna,,15,2,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,14.2,0,118991,-69.50,-22.50,0,0,39,ANGLED IN,36,CUT SHOT,0,0,2,14,135,1,2,0,2,0,0,0,0,0
394,3,337,2,3,England,Ben Stokes,Prasidh Krishna,,15,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,14.3,0,118992,-40.00,48.50,0,0,30,ANGLED ACROSS,50,BACKFOOT DEFENCE,0,0,3,14,135,1,3,0,2,0,0,0,0,0
395,4,337,2,3,England,Ben Stokes,Prasidh Krishna,,15,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,14.4,0,118993,-40.00,48.50,0,0,30,ANGLED ACROSS,105,LEFT ALONE,0,0,4,14,135,1,0,0,2,0,0,0,0,0
396,5,337,2,3,England,Ben Stokes,Prasidh Krishna,,15,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,14.5,0,118994,-41.50,85.50,0,0,30,ANGLED ACROSS,27,FORWARD PUSH,0,0,5,14,135,1,0,0,2,0,0,0,0,0
397,6,337,2,3,England,Ben Stokes,Prasidh Krishna,,15,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,14.6,0,118995,-41.50,85.50,0,0,30,ANGLED ACROSS,105,LEFT ALONE,0,0,6,14,135,1,0,0,2,0,0,0,0,0
398,1,337,2,3,England,Jonny Bairstow,Kuldeep Yadav,,16,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,15.1,0,118996,99.50,114.50,1,0,34,CHINAMAN,101,BACKFOOT ON DRIVE,0,0,1,15,136,1,1,0,2,0,0,0,0,0
399,2,337,2,3,England,Ben Stokes,Kuldeep Yadav,,16,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,15.2,0,118997,-25.00,43.00,0,0,34,CHINAMAN,49,FORWARD DEFENCE,0,0,2,15,136,1,0,0,2,0,0,0,0,0
400,3,337,2,3,England,Ben Stokes,Kuldeep Yadav,,16,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,15.3,0,118998,-6.50,64.50,0,0,34,CHINAMAN,97,BACKFOOT PUSH,0,0,3,15,136,1,0,0,2,0,0,0,0,0
401,4,337,2,3,England,Ben Stokes,Kuldeep Yadav,,16,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,15.4,0,118999,37.00,65.00,0,0,34,CHINAMAN,27,FORWARD PUSH,0,0,4,15,136,1,0,0,2,0,0,0,0,0
402,5,337,2,3,England,Ben Stokes,Kuldeep Yadav,,16,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,15.5,0,119000,67.50,67.50,0,0,34,CHINAMAN,97,BACKFOOT PUSH,0,0,5,15,136,1,0,0,2,0,0,0,0,0
403,6,337,2,3,England,Ben Stokes,Kuldeep Yadav,,16,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,15.6,0,119001,140.50,22.00,1,0,34,CHINAMAN,36,CUT SHOT,0,0,6,15,137,1,0,0,2,0,0,0,0,0
404,1,337,2,3,England,Ben Stokes,Prasidh Krishna,,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,16.1,0,119002,58.50,36.00,0,0,30,ANGLED ACROSS,50,BACKFOOT DEFENCE,0,0,1,16,137,1,1,0,2,0,0,0,0,0
405,2,337,2,3,England,Ben Stokes,Prasidh Krishna,,17,2,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,16.2,0,119003,69.00,47.50,0,0,30,ANGLED ACROSS,51,FRONTFOOT COVERDRIVE,0,0,2,16,137,2,2,0,2,0,0,0,0,0
406,3,337,2,3,England,Eoin Morgan,Prasidh Krishna,,17,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,16.3,0,119004,69.00,47.50,0,0,30,ANGLED ACROSS,97,BACKFOOT PUSH,0,0,3,16,137,2,3,0,2,0,0,0,0,0
407,4,337,2,3,England,Eoin Morgan,Prasidh Krishna,,17,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,16.4,0,119005,68.50,-33.00,0,0,30,ANGLED ACROSS,49,FORWARD DEFENCE,0,0,4,16,137,2,0,0,2,0,0,0,0,0
408,5,337,2,3,England,Eoin Morgan,Prasidh Krishna,,17,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,16.5,0,119006,68.50,-33.00,0,0,30,ANGLED ACROSS,105,LEFT ALONE,0,0,5,16,137,2,0,0,2,0,0,0,0,0
409,6,337,2,3,England,Eoin Morgan,Prasidh Krishna,,17,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,16.6,0,119007,26.00,-4.50,0,0,38,STRAIGHT BALL,50,BACKFOOT DEFENCE,0,0,6,16,137,2,0,0,2,0,0,0,0,0
410,1,337,2,3,England,Jonny Bairstow,Kuldeep Yadav,,18,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,17.1,0,119008,123.50,73.00,1,0,34,CHINAMAN,27,FORWARD PUSH,0,0,1,17,138,2,1,0,2,0,0,0,0,0
411,2,337,2,3,England,Eoin Morgan,Kuldeep Yadav,,18,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,17.2,0,119009,32.00,33.00,0,0,34,CHINAMAN,50,BACKFOOT DEFENCE,0,0,2,17,138,2,0,0,2,0,0,0,0,0
412,3,337,2,3,England,Eoin Morgan,Kuldeep Yadav,,18,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,17.3,0,119010,77.50,58.00,0,0,34,CHINAMAN,51,FRONTFOOT COVERDRIVE,0,0,3,17,138,2,0,0,2,0,0,0,0,0
413,4,337,2,3,England,Eoin Morgan,Kuldeep Yadav,,18,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,17.4,0,119011,25.50,-36.00,0,0,34,CHINAMAN,97,BACKFOOT PUSH,0,0,4,17,138,2,0,0,2,0,0,0,0,0
414,5,337,2,3,England,Eoin Morgan,Kuldeep Yadav,,18,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,17.5,0,119012,73.00,140.50,1,0,34,CHINAMAN,84,OFF DRIVE,0,0,5,17,139,2,0,0,2,0,0,0,0,0
415,6,337,2,3,England,Jonny Bairstow,Kuldeep Yadav,,18,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,17.6,0,119013,144.00,93.50,1,0,34,CHINAMAN,58,PULL SHOT,0,0,6,17,140,2,0,0,2,0,0,0,0,0
416,1,337,2,3,England,Jonny Bairstow,Prasidh Krishna,,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,18.1,0,119014,144.00,93.50,0,0,42,OUTSWINGER,51,FRONTFOOT COVERDRIVE,0,0,1,18,140,2,1,0,2,0,0,0,0,0
417,2,337,2,3,England,Jonny Bairstow,Prasidh Krishna,,19,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,18.2,0,119015,-41.50,81.00,1,0,38,STRAIGHT BALL,49,FORWARD DEFENCE,0,0,2,18,141,2,0,0,2,0,0,0,0,0
418,3,337,2,3,England,Eoin Morgan,Prasidh Krishna,,19,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,18.3,0,119016,65.50,96.00,1,0,30,ANGLED ACROSS,84,OFF DRIVE,0,0,3,18,142,2,0,0,2,0,0,0,0,0
419,4,337,2,3,England,Jonny Bairstow,Prasidh Krishna,,19,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,18.4,0,119017,65.50,96.00,0,0,36,BOUNCER,105,LEFT ALONE,1,0,4,18,142,2,0,0,2,0,0,0,0,0
420,5,337,2,3,England,Jonny Bairstow,Prasidh Krishna,,19,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,18.5,0,119018,65.50,96.00,0,0,42,OUTSWINGER,5,LOFT OFF,0,0,5,18,142,2,0,0,2,0,0,0,0,0
421,6,337,2,3,England,Jonny Bairstow,Prasidh Krishna,,19,6,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,18.6,1,119019,65.50,96.00,1,0,36,BOUNCER,105,LEFT ALONE,1,0,6,18,143,2,0,0,2,0,0,0,0,0
422,7,337,2,3,England,Jonny Bairstow,Prasidh Krishna,,19,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,18.6,0,119020,96.00,-44.00,2,0,39,ANGLED IN,51,FRONTFOOT COVERDRIVE,0,0,7,18,145,2,0,0,2,0,0,0,0,0
423,1,337,2,3,England,Eoin Morgan,Kuldeep Yadav,,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,19.1,0,119021,53.50,-38.00,0,0,34,CHINAMAN,36,CUT SHOT,0,0,1,19,145,2,1,0,2,0,0,0,0,0
424,2,337,2,3,England,Eoin Morgan,Kuldeep Yadav,,20,2,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,19.2,0,119022,-160.50,131.00,6,0,34,CHINAMAN,58,PULL SHOT,0,0,2,19,151,2,0,1,3,0,0,0,0,0
425,3,337,2,3,England,Eoin Morgan,Kuldeep Yadav,,20,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,19.3,0,119023,74.00,44.50,0,0,34,CHINAMAN,97,BACKFOOT PUSH,0,0,3,19,151,2,0,0,3,0,0,0,0,0
426,4,337,2,3,England,Eoin Morgan,Kuldeep Yadav,,20,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,19.4,0,119024,119.00,74.50,1,0,34,CHINAMAN,97,BACKFOOT PUSH,0,0,4,19,152,2,0,0,3,0,0,0,0,0
427,5,337,2,3,England,Jonny Bairstow,Kuldeep Yadav,,20,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,19.5,0,119025,32.00,-147.00,4,0,34,CHINAMAN,55,SWEEP SHOT,0,0,5,19,156,2,0,0,3,0,0,0,0,0
428,6,337,2,3,England,Jonny Bairstow,Kuldeep Yadav,,20,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,19.6,0,119026,68.00,43.50,1,0,34,CHINAMAN,49,FORWARD DEFENCE,0,0,6,19,157,2,0,0,3,0,0,0,0,0
429,1,337,2,3,England,Jonny Bairstow,Shardul Thakur,,21,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,20.1,0,119027,52.00,136.00,1,0,39,ANGLED IN,97,BACKFOOT PUSH,0,0,1,20,158,2,1,0,3,0,0,0,0,0
430,2,337,2,3,England,Eoin Morgan,Shardul Thakur,,21,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,20.2,0,119028,82.00,19.00,1,0,30,ANGLED ACROSS,49,FORWARD DEFENCE,0,0,2,20,159,2,0,0,3,0,0,0,0,0
431,3,337,2,3,England,Jonny Bairstow,Shardul Thakur,,21,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,20.3,0,119029,-57.00,43.50,0,0,38,STRAIGHT BALL,50,BACKFOOT DEFENCE,0,0,3,20,159,2,0,0,3,0,0,0,0,0
432,4,337,2,3,England,Jonny Bairstow,Shardul Thakur,,21,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,20.4,0,119030,54.50,97.00,1,0,39,ANGLED IN,97,BACKFOOT PUSH,0,0,4,20,160,2,0,0,3,0,0,0,0,0
433,5,337,2,3,England,Eoin Morgan,Shardul Thakur,,21,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,20.5,0,119031,162.50,116.00,4,0,30,ANGLED ACROSS,51,FRONTFOOT COVERDRIVE,0,0,5,20,164,2,0,0,3,0,0,0,0,0
434,6,337,2,3,England,Eoin Morgan,Shardul Thakur,,21,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,20.6,0,119032,-121.50,45.00,1,0,38,STRAIGHT BALL,97,BACKFOOT PUSH,0,0,6,20,165,2,0,0,3,0,0,0,0,0
435,1,337,2,3,England,Eoin Morgan,Kuldeep Yadav,,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,21.1,0,119033,-37.50,33.50,0,0,34,CHINAMAN,49,FORWARD DEFENCE,0,0,1,21,165,2,1,0,3,0,0,0,0,0
436,2,337,2,3,England,Eoin Morgan,Kuldeep Yadav,,22,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,21.2,0,119034,142.50,54.50,2,0,34,CHINAMAN,52,BACKFOOT COVERDRIVE,0,0,2,21,167,2,0,0,3,0,0,0,0,0
437,3,337,2,3,England,Eoin Morgan,Kuldeep Yadav,,22,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,21.3,0,119035,26.50,60.50,0,0,34,CHINAMAN,27,FORWARD PUSH,0,0,3,21,167,2,0,0,3,0,0,0,0,0
438,4,337,2,3,England,Eoin Morgan,Kuldeep Yadav,,22,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,21.4,0,119036,85.50,126.50,1,0,34,CHINAMAN,84,OFF DRIVE,0,0,4,21,168,2,0,0,3,0,0,0,0,0
439,5,337,2,3,England,Jonny Bairstow,Kuldeep Yadav,,22,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,21.5,0,119037,81.00,36.50,1,0,34,CHINAMAN,49,FORWARD DEFENCE,0,0,5,21,169,2,0,0,3,0,0,0,0,0
440,6,337,2,3,England,Eoin Morgan,Kuldeep Yadav,,22,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,21.6,0,119038,81.00,36.50,0,0,31,WRONG ONE,105,LEFT ALONE,0,0,6,21,169,2,0,0,3,0,0,0,0,0
441,1,337,2,3,England,Jonny Bairstow,Shardul Thakur,,23,1,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,22.1,0,119039,135.50,46.00,0,0,39,ANGLED IN,58,PULL SHOT,0,0,1,22,169,3,1,0,3,0,0,0,0,0
442,2,337,2,3,England,Eoin Morgan,Shardul Thakur,,23,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,22.2,0,119040,135.50,46.00,0,0,30,ANGLED ACROSS,49,FORWARD DEFENCE,0,0,2,22,169,3,2,0,3,0,0,0,0,0
443,3,337,2,3,England,Eoin Morgan,Shardul Thakur,,23,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,22.3,0,119041,50.50,-45.50,0,0,30,ANGLED ACROSS,97,BACKFOOT PUSH,0,0,3,22,169,3,0,0,3,0,0,0,0,0
444,4,337,2,3,England,Eoin Morgan,Shardul Thakur,,23,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,22.4,0,119042,50.50,-45.50,0,0,30,ANGLED ACROSS,36,CUT SHOT,0,0,4,22,169,3,0,0,3,0,0,0,0,0
445,5,337,2,3,England,Eoin Morgan,Shardul Thakur,,23,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,22.5,0,119043,50.50,-45.50,0,0,30,ANGLED ACROSS,36,CUT SHOT,0,0,5,22,169,3,0,0,3,0,0,0,0,0
446,6,337,2,3,England,Eoin Morgan,Shardul Thakur,,23,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,22.6,0,119044,145.50,84.50,2,0,30,ANGLED ACROSS,51,FRONTFOOT COVERDRIVE,0,0,6,22,171,3,0,0,3,0,0,0,0,0
447,1,337,2,3,England,Jos Buttler,Bhuvneshwar Kumar,,24,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,23.1,0,119045,81.00,138.50,1,0,38,STRAIGHT BALL,74,SD ON,0,0,1,23,172,3,1,0,3,0,0,0,0,0
448,2,337,2,3,England,Eoin Morgan,Bhuvneshwar Kumar,,24,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,23.2,0,119046,-64.00,95.50,1,0,30,ANGLED ACROSS,97,BACKFOOT PUSH,0,0,2,23,173,3,0,0,3,0,0,0,0,0
449,3,337,2,3,England,Jos Buttler,Bhuvneshwar Kumar,,24,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,23.3,0,119047,-8.00,57.50,0,0,38,STRAIGHT BALL,27,FORWARD PUSH,0,0,3,23,173,3,0,0,3,0,0,0,0,0
450,4,337,2,3,England,Jos Buttler,Bhuvneshwar Kumar,,24,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,23.4,0,119048,-50.50,-107.00,1,0,39,ANGLED IN,44,GLIDE,0,0,4,23,174,3,0,0,3,0,0,0,0,0
451,5,337,2,3,England,Eoin Morgan,Bhuvneshwar Kumar,,24,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,23.5,0,119049,62.00,-26.00,0,0,30,ANGLED ACROSS,49,FORWARD DEFENCE,0,0,5,23,174,3,0,0,3,0,0,0,0,0
452,6,337,2,3,England,Eoin Morgan,Bhuvneshwar Kumar,,24,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,23.6,0,119050,129.00,14.00,1,0,30,ANGLED ACROSS,36,CUT SHOT,0,0,6,23,175,3,0,0,3,0,0,0,0,0
453,1,337,2,3,England,Eoin Morgan,Shardul Thakur,,25,1,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,24.1,0,119051,129.00,14.00,0,0,36,BOUNCER,58,PULL SHOT,1,0,1,24,175,4,1,0,3,0,0,0,0,0
454,2,337,2,3,England,Sam Billings,Shardul Thakur,,25,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,24.2,0,119052,-76.00,44.00,0,0,38,STRAIGHT BALL,52,BACKFOOT COVERDRIVE,0,0,2,24,175,4,2,0,3,0,0,0,0,0
455,3,337,2,3,England,Sam Billings,Shardul Thakur,,25,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,24.3,0,119053,59.50,86.00,1,0,39,ANGLED IN,27,FORWARD PUSH,0,0,3,24,176,4,0,0,3,0,0,0,0,0
456,4,337,2,3,England,Jos Buttler,Shardul Thakur,,25,4,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Leg Before Wicket,WICKET,1,24.4,0,119054,59.50,86.00,0,0,39,ANGLED IN,40,FLICK,0,0,4,24,176,5,1,0,3,0,0,0,0,0
457,5,337,2,3,England,Moeen Ali,Shardul Thakur,,25,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,24.5,0,119055,59.50,86.00,0,0,30,ANGLED ACROSS,51,FRONTFOOT COVERDRIVE,0,0,5,24,176,5,2,0,3,0,0,0,0,0
458,6,337,2,3,England,Moeen Ali,Shardul Thakur,,25,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,24.6,0,119056,59.50,86.00,0,0,36,BOUNCER,105,LEFT ALONE,1,0,6,24,176,5,0,0,3,0,0,0,0,0
459,1,337,2,3,England,Sam Billings,Krunal Pandya,,26,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,25.1,0,119057,-29.00,18.50,0,0,23,ARM BALL,49,FORWARD DEFENCE,0,0,1,25,176,5,1,0,3,0,0,0,0,0
460,2,337,2,3,England,Sam Billings,Krunal Pandya,,26,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,25.2,0,119058,60.50,131.50,1,0,23,ARM BALL,47,ON DRIVE,0,0,2,25,177,5,0,0,3,0,0,0,0,0
461,3,337,2,3,England,Moeen Ali,Krunal Pandya,,26,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,25.3,0,119059,-67.00,50.50,0,0,10,ORTHODOX,49,FORWARD DEFENCE,0,0,3,25,177,5,0,0,3,0,0,0,0,0
462,4,337,2,3,England,Moeen Ali,Krunal Pandya,,26,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,25.4,0,119060,20.50,-119.50,2,0,10,ORTHODOX,49,FORWARD DEFENCE,0,0,4,25,179,5,0,0,3,0,0,0,0,0
463,5,337,2,3,England,Moeen Ali,Krunal Pandya,,26,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,25.5,0,119061,-59.00,126.00,1,0,10,ORTHODOX,97,BACKFOOT PUSH,0,0,5,25,180,5,0,0,3,0,0,0,0,0
464,6,337,2,3,England,Sam Billings,Krunal Pandya,,26,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,25.6,0,119062,-140.00,40.50,1,0,23,ARM BALL,52,BACKFOOT COVERDRIVE,0,0,6,25,181,5,0,0,3,0,0,0,0,0
465,1,337,2,3,England,Sam Billings,Shardul Thakur,,27,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,26.1,0,119063,125.00,51.50,2,0,39,ANGLED IN,58,PULL SHOT,0,0,1,26,183,5,1,0,3,0,0,0,0,0
466,2,337,2,3,England,Sam Billings,Shardul Thakur,,27,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,26.2,0,119064,50.00,102.00,1,0,39,ANGLED IN,47,ON DRIVE,0,0,2,26,184,5,0,0,3,0,0,0,0,0
467,3,337,2,3,England,Moeen Ali,Shardul Thakur,,27,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,26.3,0,119065,50.00,102.00,0,0,38,STRAIGHT BALL,105,LEFT ALONE,0,0,3,26,184,5,0,0,3,0,0,0,0,0
468,4,337,2,3,England,Moeen Ali,Shardul Thakur,,27,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,26.4,0,119066,-72.00,12.00,1,0,38,STRAIGHT BALL,50,BACKFOOT DEFENCE,0,0,4,26,185,5,0,0,3,0,0,0,0,0
469,5,337,2,3,England,Sam Billings,Shardul Thakur,,27,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,26.5,0,119067,-71.50,50.50,0,0,42,OUTSWINGER,51,FRONTFOOT COVERDRIVE,0,0,5,26,185,5,0,0,3,0,0,0,0,0
470,6,337,2,3,England,Sam Billings,Shardul Thakur,,27,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,26.6,0,119068,-71.50,50.50,0,0,36,BOUNCER,105,LEFT ALONE,1,0,6,26,185,5,0,0,3,0,0,0,0,0
471,1,337,2,3,England,Moeen Ali,Krunal Pandya,,28,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,27.1,0,119069,-127.00,-35.50,1,0,10,ORTHODOX,40,FLICK,0,0,1,27,186,5,1,0,3,0,0,0,0,0
472,2,337,2,3,England,Sam Billings,Krunal Pandya,,28,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,27.2,0,119070,-85.50,-12.50,1,0,23,ARM BALL,97,BACKFOOT PUSH,0,0,2,27,187,5,0,0,3,0,0,0,0,0
473,3,337,2,3,England,Moeen Ali,Krunal Pandya,,28,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,27.3,0,119071,71.00,39.00,0,0,10,ORTHODOX,97,BACKFOOT PUSH,0,0,3,27,187,5,0,0,3,0,0,0,0,0
474,4,337,2,3,England,Moeen Ali,Krunal Pandya,,28,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,27.4,0,119072,64.50,38.50,0,0,10,ORTHODOX,49,FORWARD DEFENCE,0,0,4,27,187,5,0,0,3,0,0,0,0,0
475,5,337,2,3,England,Moeen Ali,Krunal Pandya,,28,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,27.5,0,119073,26.50,53.50,0,0,10,ORTHODOX,49,FORWARD DEFENCE,0,0,5,27,187,5,0,0,3,0,0,0,0,0
