Unnamed: 0,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick,STclientID,NSTclientID,OverNO
62,4.0,456,1,13,Chennai Super Kings,Shivam Dube,Varun Chakaravarthy,,10,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,9.4,1.0,1.0,0,190241.0,128.62,-24.73,1.0,0,,24.0,LEG SPIN,36.0,CUT SHOT,0.0,0.0,4,9.0,57,4,Outside Off stump,Short of Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
63,5.0,456,1,13,Chennai Super Kings,Ravindra Jadeja,Varun Chakaravarthy,,10,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,9.5,1.0,1.0,0,190242.0,-40.36,44.33,0.0,0,,28.0,GOOGLY,50.0,BACKFOOT DEFENCE,0.0,0.0,5,9.0,57,4,Outside Off stump,Short of Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
64,6.0,456,1,13,Chennai Super Kings,Ravindra Jadeja,Varun Chakaravarthy,,10,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,9.6,1.0,1.0,0,190243.0,77.97,46.63,0.0,0,,28.0,GOOGLY,97.0,BACKFOOT PUSH,0.0,0.0,6,9.0,57,4,Outside Off stump,Short of Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
65,1.0,456,1,13,Chennai Super Kings,Shivam Dube,Andre Russell,,11,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,10.1,1.0,1.0,0,190244.0,58.17,-109.91,1.0,0,,30.0,ANGLED ACROSS,44.0,GLIDE,0.0,0.0,1,10.0,58,4,Off stump,Short of Good Length,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
66,2.0,456,1,13,Chennai Super Kings,Ravindra Jadeja,Andre Russell,,11,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,10.2,1.0,1.0,0,190245.0,-53.26,48.01,1.0,0,,30.0,ANGLED ACROSS,49.0,FORWARD DEFENCE,0.0,0.0,2,10.0,59,4,Off stump,Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
67,3.0,456,1,13,Chennai Super Kings,Shivam Dube,Andre Russell,,11,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,10.3,1.0,1.0,0,190246.0,64.15,-97.94,1.0,0,,30.0,ANGLED ACROSS,44.0,GLIDE,0.0,0.0,3,10.0,60,4,Leg stump,Short Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
68,4.0,456,1,13,Chennai Super Kings,Ravindra Jadeja,Andre Russell,,11,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,10.4,1.0,1.0,0,190247.0,-70.29,33.28,1.0,0,,8.0,OFF CUTTER,50.0,BACKFOOT DEFENCE,0.0,0.0,4,10.0,61,4,Leg stump,Short of Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
69,5.0,456,1,13,Chennai Super Kings,Shivam Dube,Andre Russell,,11,5,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1.0,10.5,1.0,1.0,0,190248.0,-58.78,37.42,0.0,0,,38.0,STRAIGHT BALL,58.0,BACKFOOT PULL SHOT,0.0,0.0,5,10.0,61,5,Leg stump,Short Length,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
70,6.0,456,1,13,Chennai Super Kings,MS Dhoni,Andre Russell,,11,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,10.6,1.0,1.0,0,190249.0,-58.78,37.42,0.0,0,,36.0,BOUNCER,105.0,LEFT ALONE,1.0,0.0,6,10.0,61,5,Outside Off stump,Short Length,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
71,1.0,456,1,13,Chennai Super Kings,Ravindra Jadeja,Varun Chakaravarthy,,12,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,11.1,1.0,1.0,0,190250.0,157.62,21.77,1.0,0,,33.0,CARROM BALL,52.0,BACKFOOT COVERDRIVE,0.0,0.0,1,11.0,62,5,Outside Off stump,Short of Good Length,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
72,2.0,456,1,13,Chennai Super Kings,MS Dhoni,Varun Chakaravarthy,,12,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,11.2,1.0,1.0,0,190251.0,-79.96,-26.58,0.0,0,,33.0,CARROM BALL,27.0,FORWARD PUSH,0.0,0.0,2,11.0,62,5,Outside Off stump,Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
73,3.0,456,1,13,Chennai Super Kings,MS Dhoni,Varun Chakaravarthy,,12,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,11.3,1.0,1.0,0,190252.0,-36.22,25.45,0.0,0,,28.0,GOOGLY,49.0,FORWARD DEFENCE,0.0,0.0,3,11.0,62,5,Off stump,Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
74,4.0,456,1,13,Chennai Super Kings,MS Dhoni,Varun Chakaravarthy,,12,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,11.4,1.0,1.0,0,190253.0,118.95,-4.94,1.0,0,,28.0,GOOGLY,27.0,FORWARD PUSH,0.0,0.0,4,11.0,63,5,Outside Off stump,Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
75,5.0,456,1,13,Chennai Super Kings,Ravindra Jadeja,Varun Chakaravarthy,,12,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,11.5,1.0,1.0,0,190254.0,-88.71,118.0,1.0,0,,33.0,CARROM BALL,47.0,FRONTFOOT ON DRIVE,0.0,0.0,5,11.0,64,5,Leg stump,Full Toss,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
76,6.0,456,1,13,Chennai Super Kings,MS Dhoni,Varun Chakaravarthy,,12,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,11.6,1.0,1.0,0,190255.0,-44.51,24.07,0.0,0,,28.0,GOOGLY,97.0,BACKFOOT PUSH,0.0,0.0,6,11.0,64,5,Outside Off stump,Short of Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
77,1.0,456,1,13,Chennai Super Kings,Ravindra Jadeja,Andre Russell,,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,12.1,1.0,1.0,0,190256.0,-44.51,24.07,0.0,0,,30.0,ANGLED ACROSS,36.0,CUT SHOT,0.0,0.0,1,12.0,64,5,Outside Off stump,Short of Good Length,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
78,2.0,456,1,13,Chennai Super Kings,Ravindra Jadeja,Andre Russell,,13,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,12.2,1.0,1.0,0,190257.0,-67.07,144.71,1.0,0,,38.0,STRAIGHT BALL,47.0,FRONTFOOT ON DRIVE,0.0,0.0,2,12.0,65,5,Leg stump,Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
79,3.0,456,1,13,Chennai Super Kings,MS Dhoni,Andre Russell,,13,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,12.3,1.0,1.0,0,190258.0,-67.07,144.71,0.0,0,,38.0,STRAIGHT BALL,105.0,LEFT ALONE,0.0,0.0,3,12.0,65,5,Outside Off stump,Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
80,4.0,456,1,13,Chennai Super Kings,MS Dhoni,Andre Russell,,13,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,12.4,1.0,1.0,0,190259.0,-67.07,144.71,0.0,0,,36.0,BOUNCER,58.0,BACKFOOT PULL SHOT,1.0,0.0,4,12.0,65,5,Outside Off stump,Short Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
81,5.0,456,1,13,Chennai Super Kings,MS Dhoni,Andre Russell,,13,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,12.5,1.0,1.0,0,190260.0,100.07,-63.87,1.0,0,,39.0,ANGLED IN,54.0,LEG GLANCE,0.0,0.0,5,12.0,66,5,Outside Off stump,Short of Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
82,6.0,456,1,13,Chennai Super Kings,Ravindra Jadeja,Andre Russell,,13,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,12.6,1.0,1.0,0,190261.0,-68.91,36.5,0.0,0,,38.0,STRAIGHT BALL,97.0,BACKFOOT PUSH,0.0,0.0,6,12.0,66,5,Outside Leg stump,Short of Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
83,1.0,456,1,13,Chennai Super Kings,MS Dhoni,Shivam Mavi,,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,13.1,1.0,1.0,0,190262.0,68.3,42.03,0.0,0,,43.0,NIPBACKER,97.0,BACKFOOT PUSH,0.0,0.0,1,13.0,66,5,Outside Off stump,Short of Good Length,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
84,2.0,456,1,13,Chennai Super Kings,MS Dhoni,Shivam Mavi,,14,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,13.2,1.0,1.0,0,190263.0,-14.58,57.68,0.0,0,,39.0,ANGLED IN,27.0,FORWARD PUSH,0.0,0.0,2,13.0,66,5,Outside Off stump,Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
85,3.0,456,1,13,Chennai Super Kings,MS Dhoni,Shivam Mavi,,14,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0.0,13.3,1.0,1.0,0,190264.0,-144.42,-30.72,2.0,0,,38.0,STRAIGHT BALL,59.0,FRONTFOOT SQUARE DRIVE,0.0,0.0,3,13.0,68,5,Outside Off stump,Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
86,4.0,456,1,13,Chennai Super Kings,MS Dhoni,Shivam Mavi,,14,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,13.4,1.0,1.0,0,190265.0,21.33,50.78,0.0,0,,39.0,ANGLED IN,50.0,BACKFOOT DEFENCE,0.0,0.0,4,13.0,68,5,Outside Off stump,Short of Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
87,5.0,456,1,13,Chennai Super Kings,MS Dhoni,Shivam Mavi,,14,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,13.5,1.0,1.0,0,190266.0,-118.64,44.79,1.0,0,,38.0,STRAIGHT BALL,52.0,BACKFOOT COVERDRIVE,0.0,0.0,5,13.0,69,5,Outside Off stump,Short of Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
88,6.0,456,1,13,Chennai Super Kings,Ravindra Jadeja,Shivam Mavi,,14,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,13.6,1.0,1.0,0,190267.0,-27.01,-24.73,0.0,0,,30.0,ANGLED ACROSS,97.0,BACKFOOT PUSH,0.0,0.0,6,13.0,69,5,Off stump,Short of Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
89,1.0,456,1,13,Chennai Super Kings,MS Dhoni,Sunil Narine,,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,14.1,1.0,1.0,0,190268.0,-90.09,-11.38,0.0,0,,33.0,CARROM BALL,97.0,BACKFOOT PUSH,0.0,0.0,1,14.0,69,5,Outside Off stump,Short of Good Length,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
90,2.0,456,1,13,Chennai Super Kings,MS Dhoni,Sunil Narine,,15,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,14.2,1.0,1.0,0,190269.0,60.01,97.74,1.0,0,,25.0,OFF SPIN,27.0,FORWARD PUSH,0.0,0.0,2,14.0,70,5,Outside Off stump,Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
91,3.0,456,1,13,Chennai Super Kings,Ravindra Jadeja,Sunil Narine,,15,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,14.3,1.0,1.0,0,190270.0,147.03,8.42,1.0,0,,25.0,OFF SPIN,52.0,BACKFOOT COVERDRIVE,0.0,0.0,3,14.0,71,5,Outside Off stump,Short of Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
92,4.0,456,1,13,Chennai Super Kings,MS Dhoni,Sunil Narine,,15,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,14.4,1.0,1.0,0,190271.0,147.03,8.42,0.0,0,,33.0,CARROM BALL,49.0,FORWARD DEFENCE,0.0,0.0,4,14.0,71,5,Outside Off stump,Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
93,5.0,456,1,13,Chennai Super Kings,MS Dhoni,Sunil Narine,,15,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,14.5,1.0,1.0,0,190272.0,-124.62,48.47,1.0,0,,33.0,CARROM BALL,52.0,BACKFOOT COVERDRIVE,0.0,0.0,5,14.0,72,5,Outside Off stump,Short of Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
94,6.0,456,1,13,Chennai Super Kings,Ravindra Jadeja,Sunil Narine,,15,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,14.6,1.0,1.0,0,190273.0,-60.62,139.18,1.0,0,,25.0,OFF SPIN,47.0,FRONTFOOT ON DRIVE,0.0,0.0,6,14.0,73,5,Outside Off stump,Full Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
95,1.0,456,1,13,Chennai Super Kings,Ravindra Jadeja,Umesh Yadav,,16,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,15.1,1.0,1.0,0,190274.0,110.66,-22.89,1.0,0,,30.0,ANGLED ACROSS,59.0,FRONTFOOT SQUARE DRIVE,0.0,0.0,1,15.0,74,5,Outside Off stump,Good Length,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
96,2.0,456,1,13,Chennai Super Kings,MS Dhoni,Umesh Yadav,,16,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,15.2,1.0,1.0,0,190275.0,110.66,-22.89,0.0,0,,37.0,NIPPED AWAY,97.0,BACKFOOT PUSH,0.0,0.0,2,15.0,74,5,Outside Off stump,Short of Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
97,3.0,456,1,13,Chennai Super Kings,MS Dhoni,Umesh Yadav,,16,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0.0,15.3,1.0,1.0,0,190276.0,-135.21,140.56,4.0,0,,39.0,ANGLED IN,6.0,BACKFOOT OFF DRIVE,0.0,0.0,3,15.0,78,5,Outside Off stump,Short of Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
98,4.0,456,1,13,Chennai Super Kings,MS Dhoni,Umesh Yadav,,16,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,15.4,1.0,1.0,0,190277.0,151.64,50.78,1.0,0,,39.0,ANGLED IN,58.0,BACKFOOT PULL SHOT,0.0,0.0,4,15.0,79,5,Outside Off stump,Short of Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
99,5.0,456,1,13,Chennai Super Kings,Ravindra Jadeja,Umesh Yadav,,16,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,15.5,1.0,1.0,0,190278.0,-70.29,-91.5,1.0,0,,38.0,STRAIGHT BALL,54.0,LEG GLANCE,0.0,0.0,5,15.0,80,5,Outside Leg stump,Short of Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
100,6.0,456,1,13,Chennai Super Kings,MS Dhoni,Umesh Yadav,,16,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,15.6,1.0,1.0,0,190279.0,106.05,88.99,1.0,0,,39.0,ANGLED IN,97.0,BACKFOOT PUSH,0.0,0.0,6,15.0,81,5,Outside Off stump,Short of Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
101,1.0,456,1,13,Chennai Super Kings,MS Dhoni,Sunil Narine,,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,16.1,1.0,1.0,0,190280.0,106.05,88.99,0.0,0,,33.0,CARROM BALL,49.0,FORWARD DEFENCE,0.0,0.0,1,16.0,81,5,Off stump,Good Length,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
102,2.0,456,1,13,Chennai Super Kings,MS Dhoni,Sunil Narine,,17,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,16.2,1.0,1.0,0,190281.0,-124.62,39.73,1.0,0,,33.0,CARROM BALL,97.0,BACKFOOT PUSH,0.0,0.0,2,16.0,82,5,Outside Off stump,Short of Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
103,3.0,456,1,13,Chennai Super Kings,Ravindra Jadeja,Sunil Narine,,17,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,16.3,1.0,1.0,0,190282.0,93.62,-13.68,1.0,0,,25.0,OFF SPIN,50.0,BACKFOOT DEFENCE,0.0,0.0,3,16.0,83,5,Outside Off stump,Short of Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
104,4.0,456,1,13,Chennai Super Kings,MS Dhoni,Sunil Narine,,17,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,16.4,1.0,1.0,0,190283.0,93.62,-13.68,0.0,0,,33.0,CARROM BALL,50.0,BACKFOOT DEFENCE,0.0,0.0,4,16.0,83,5,Outside Off stump,Short of Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
105,5.0,456,1,13,Chennai Super Kings,MS Dhoni,Sunil Narine,,17,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,16.5,1.0,1.0,0,190284.0,-47.27,-40.85,1.0,0,,33.0,CARROM BALL,35.0,LATE CUT,0.0,0.0,5,16.0,84,5,Outside Off stump,Short of Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
106,6.0,456,1,13,Chennai Super Kings,Ravindra Jadeja,Sunil Narine,,17,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,16.6,1.0,1.0,0,190285.0,-47.27,-40.85,0.0,0,,33.0,CARROM BALL,27.0,FORWARD PUSH,0.0,0.0,6,16.0,84,5,Outside Off stump,Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
107,1.0,456,1,13,Chennai Super Kings,MS Dhoni,Andre Russell,,18,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0.0,17.1,1.0,1.0,0,190286.0,-153.17,-53.74,4.0,0,,38.0,STRAIGHT BALL,36.0,CUT SHOT,0.0,0.0,1,17.0,88,5,Outside Off stump,Short of Good Length,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
108,2.0,456,1,13,Chennai Super Kings,MS Dhoni,Andre Russell,,18,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,17.2,1.0,1.0,0,190287.0,140.59,-20.59,1.0,0,,38.0,STRAIGHT BALL,58.0,BACKFOOT PULL SHOT,0.0,0.0,2,17.0,89,5,Outside Off stump,Short of Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
109,3.0,456,1,13,Chennai Super Kings,Ravindra Jadeja,Andre Russell,,18,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,17.3,1.0,1.0,0,190288.0,141.05,-14.14,1.0,0,,30.0,ANGLED ACROSS,36.0,CUT SHOT,0.0,0.0,3,17.0,90,5,Outside Off stump,Short of Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
110,4.0,456,1,13,Chennai Super Kings,MS Dhoni,Andre Russell,,18,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0.0,17.4,1.0,1.0,0,190289.0,157.16,-47.29,4.0,0,,39.0,ANGLED IN,58.0,BACKFOOT PULL SHOT,0.0,0.0,4,17.0,94,5,Off stump,Short of Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
111,5.0,456,1,13,Chennai Super Kings,MS Dhoni,Andre Russell,,18,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,17.5,1.0,1.0,0,190290.0,-37.6,36.04,0.0,0,,8.0,OFF CUTTER,49.0,FORWARD DEFENCE,0.0,0.0,5,17.0,94,5,Outside Off stump,Short of Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
112,6.0,456,1,13,Chennai Super Kings,MS Dhoni,Andre Russell,,18,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0.0,17.6,1.0,1.0,0,190291.0,-39.44,-139.38,4.0,0,,38.0,STRAIGHT BALL,96.0,SLICED OVER POINT,0.0,0.0,6,17.0,98,5,Outside Off stump,Yorker,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
113,1.0,456,1,13,Chennai Super Kings,Ravindra Jadeja,Shivam Mavi,,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,18.1,1.0,1.0,0,190292.0,-39.44,-139.38,0.0,0,,8.0,OFF CUTTER,11.0,LOFTED ON DRIVE,0.0,0.0,1,18.0,98,5,Off stump,Good Length,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
114,2.0,456,1,13,Chennai Super Kings,Ravindra Jadeja,Shivam Mavi,,19,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,18.2,1.0,1.0,0,190293.0,-79.5,120.76,1.0,0,,38.0,STRAIGHT BALL,47.0,FRONTFOOT ON DRIVE,0.0,0.0,2,18.0,99,5,Leg stump,Full Toss,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
115,3.0,456,1,13,Chennai Super Kings,MS Dhoni,Shivam Mavi,,19,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,18.3,1.0,1.0,0,190294.0,88.1,144.71,1.0,0,,39.0,ANGLED IN,11.0,LOFTED ON DRIVE,0.0,0.0,3,18.0,100,5,Off stump,Full Length,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,,,
116,4.0,456,1,13,Chennai Super Kings,Ravindra Jadeja,Shivam Mavi,,19,4,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0.0,18.4,1.0,1.0,1,190295.0,88.1,144.71,1.0,0,,16.0,SLOW BOUNCER,105.0,LEFT ALONE,0.0,0.0,4,18.0,101,5,Outside Leg stump,Short Length,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,
117,5.0,456,1,13,Chennai Super Kings,Ravindra Jadeja,Shivam Mavi,,19,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,18.4,1.0,1.0,0,190296.0,-110.81,59.53,1.0,0,,8.0,OFF CUTTER,58.0,BACKFOOT PULL SHOT,0.0,0.0,5,18.0,102,5,Leg stump,Short of Good Length,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,
118,6.0,456,1,13,Chennai Super Kings,MS Dhoni,Shivam Mavi,,19,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0.0,18.5,1.0,1.0,0,190297.0,-159.62,122.14,4.0,0,,39.0,ANGLED IN,15.0,LOFTED COVER DRIVE,0.0,0.0,6,18.0,106,5,Off stump,Full Toss,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,
119,7.0,456,1,13,Chennai Super Kings,MS Dhoni,Shivam Mavi,,19,6,7 (NB),7,6,0,0,0,0,1,0,1,0,0,0,1,0,,,0.0,18.6,1.0,1.0,1,190298.0,82.11,-138.0,7.0,0,,39.0,ANGLED IN,58.0,BACKFOOT PULL SHOT,0.0,0.0,7,18.0,113,5,Off stump,Full Toss,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,
120,8.0,456,1,13,Chennai Super Kings,MS Dhoni,Shivam Mavi,,19,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,18.6,1.0,1.0,0,190299.0,82.11,-138.0,0.0,0,,8.0,OFF CUTTER,11.0,LOFTED ON DRIVE,0.0,0.0,8,18.0,113,5,Outside Off stump,Short of Good Length,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,
121,1.0,456,1,13,Chennai Super Kings,Ravindra Jadeja,Andre Russell,,20,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,19.1,1.0,1.0,0,190300.0,-86.87,127.67,1.0,0,,30.0,ANGLED ACROSS,47.0,FRONTFOOT ON DRIVE,0.0,0.0,1,19.0,114,5,Outside Off stump,Full Toss,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,
122,2.0,456,1,13,Chennai Super Kings,MS Dhoni,Andre Russell,,20,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0.0,19.2,1.0,1.0,0,190301.0,150.26,31.9,2.0,0,,39.0,ANGLED IN,40.0,FRONTFOOT FLICK,0.0,0.0,2,19.0,116,5,Leg stump,Full Toss,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,
123,3.0,456,1,13,Chennai Super Kings,MS Dhoni,Andre Russell,,20,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0.0,19.3,1.0,1.0,0,190302.0,145.65,-67.09,4.0,0,,8.0,OFF CUTTER,58.0,BACKFOOT PULL SHOT,0.0,0.0,3,19.0,120,5,Outside Off stump,Short Length,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,
124,4.0,456,1,13,Chennai Super Kings,MS Dhoni,Andre Russell,,20,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0.0,19.4,1.0,1.0,0,190303.0,157.16,139.18,4.0,0,,39.0,ANGLED IN,47.0,FRONTFOOT ON DRIVE,0.0,0.0,4,19.0,124,5,Middle stump,Full Length,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,
125,5.0,456,1,13,Chennai Super Kings,MS Dhoni,Andre Russell,,20,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,19.5,1.0,1.0,0,190304.0,-85.03,128.13,1.0,0,,30.0,ANGLED ACROSS,84.0,FRONTFOOT OFF DRIVE,0.0,0.0,5,19.0,125,5,Outside Off stump,Full Length,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,
